PARTIDO,DEPTO,CIRCUITO,SERIES,ESCRUTINIO,HOJA,CNT_VOTOS
Asamblea Popular,Canelones,4,CAA,Departamental,1326,1
Asamblea Popular,Canelones,5,CAA,Departamental,11917,1
Asamblea Popular,Canelones,7,CAA,Departamental,1326,1
Asamblea Popular,Canelones,8,CAA,Departamental,11917,1
Asamblea Popular,Canelones,11,CAA,Departamental,1326,1
Asamblea Popular,Canelones,14,CAA,Departamental,969,1
Asamblea Popular,Canelones,17,CAA,Departamental,1326,1
Asamblea Popular,Canelones,22,CAA,Departamental,11917,1
Asamblea Popular,Canelones,47,CAA,Departamental,1326,1
Asamblea Popular,Canelones,56,CBA,Departamental,1326,1
Asamblea Popular,Canelones,67,CBA,Departamental,969,1
Asamblea Popular,Canelones,70,CBA,Departamental,1326,1
Asamblea Popular,Canelones,87,CBA,Departamental,1326,1
Asamblea Popular,Canelones,89,CBA,Departamental,1326,1
Asamblea Popular,Canelones,94,CCA,Departamental,1326,1
Asamblea Popular,Canelones,113,CDA,Departamental,1326,1
Asamblea Popular,Canelones,115,CDA,Departamental,1326,1
Asamblea Popular,Canelones,122,CDA,Departamental,1326,2
Asamblea Popular,Canelones,123,CDA,Departamental,1326,1
Asamblea Popular,Canelones,124,CDA,Departamental,1326,1
Asamblea Popular,Canelones,126,CDA,Departamental,1326,1
Asamblea Popular,Canelones,129,CDA,Departamental,1326,1
Asamblea Popular,Canelones,137,CDA,Departamental,1326,1
Asamblea Popular,Canelones,139,CDA,Departamental,969,1
Asamblea Popular,Canelones,144,CDA,Departamental,1326,1
Asamblea Popular,Canelones,159,CDA,Departamental,1326,1
Asamblea Popular,Canelones,166,CDA,Departamental,1326,3
Asamblea Popular,Canelones,170,CDA,Departamental,1326,1
Asamblea Popular,Canelones,174,CDA,Departamental,1326,1
Asamblea Popular,Canelones,205,CDA,Departamental,1326,1
Asamblea Popular,Canelones,213,CDB,Departamental,1326,1
Asamblea Popular,Canelones,226,CDB,Departamental,1326,1
Asamblea Popular,Canelones,228,CDB,Departamental,1326,1
Asamblea Popular,Canelones,235,CDB,Departamental,1326,1
Asamblea Popular,Canelones,238,CDB,Departamental,969,1
Asamblea Popular,Canelones,242,CDB,Departamental,11917,1
Asamblea Popular,Canelones,243,CDC,Departamental,1326,1
Asamblea Popular,Canelones,243,CDC,Departamental,9600,1
Asamblea Popular,Canelones,245,CDC,Departamental,1326,1
Asamblea Popular,Canelones,248,CDC,Departamental,9600,1
Asamblea Popular,Canelones,251,CDC,Departamental,1326,1
Asamblea Popular,Canelones,260,CDC,Departamental,1326,1
Asamblea Popular,Canelones,265,CDC,Departamental,1326,1
Asamblea Popular,Canelones,276,CDD,Departamental,9600,1
Asamblea Popular,Canelones,283,CDD,Departamental,9600,1
Asamblea Popular,Canelones,305,CDE,Departamental,1326,1
Asamblea Popular,Canelones,306,CDE,Departamental,1326,2
Asamblea Popular,Canelones,310,CDE,Departamental,9600,1
Asamblea Popular,Canelones,320,CEA,Departamental,1326,1
Asamblea Popular,Canelones,322,CEA,Departamental,1326,1
Asamblea Popular,Canelones,327,CEA,Departamental,1326,1
Asamblea Popular,Canelones,331,CEA,Departamental,1326,1
Asamblea Popular,Canelones,334,CEA,Departamental,1326,1
Asamblea Popular,Canelones,335,CEA,Departamental,1326,1
Asamblea Popular,Canelones,335,CEA,Departamental,11917,1
Asamblea Popular,Canelones,350,CEA,Departamental,1326,1
Asamblea Popular,Canelones,351,CEA,Departamental,11917,1
Asamblea Popular,Canelones,357,CEA,Departamental,1326,1
Asamblea Popular,Canelones,368,CFA,Departamental,1326,1
Asamblea Popular,Canelones,376,CFA,Departamental,1326,1
Asamblea Popular,Canelones,381,CFA,Departamental,1326,2
Asamblea Popular,Canelones,391,CFA,Departamental,1326,1
Asamblea Popular,Canelones,412,CHA,Departamental,1326,1
Asamblea Popular,Canelones,422,CIA,Departamental,1326,1
Asamblea Popular,Canelones,439,CJA,Departamental,1326,1
Asamblea Popular,Canelones,456,CJA,Departamental,1326,1
Asamblea Popular,Canelones,461,CKA,Departamental,969,1
Asamblea Popular,Canelones,461,CKA,Departamental,1326,1
Asamblea Popular,Canelones,463,CKA,Departamental,1326,1
Asamblea Popular,Canelones,464,CKA,Departamental,1326,1
Asamblea Popular,Canelones,489,CLB,Departamental,1326,1
Asamblea Popular,Canelones,497,CLC,Departamental,1326,1
Asamblea Popular,Canelones,498,CLC,Departamental,1326,3
Asamblea Popular,Canelones,510,CMA,Departamental,1326,1
Asamblea Popular,Canelones,513,CMA,Departamental,1326,1
Asamblea Popular,Canelones,523,CMA,Departamental,1326,1
Asamblea Popular,Canelones,527,CMA,Departamental,1326,1
Asamblea Popular,Canelones,536,CMA,Departamental,11917,1
Asamblea Popular,Canelones,538,CMA,Departamental,11917,1
Asamblea Popular,Canelones,540,CMA,Departamental,1326,1
Asamblea Popular,Canelones,547,CMA,Departamental,11917,1
Asamblea Popular,Canelones,551,CMA,Departamental,11917,1
Asamblea Popular,Canelones,597,CMC,Departamental,1326,2
Asamblea Popular,Canelones,598,CMC,Departamental,1326,1
Asamblea Popular,Canelones,603,CMC,Departamental,1326,1
Asamblea Popular,Canelones,617,CMC,Departamental,1326,1
Asamblea Popular,Canelones,620,CMD,Departamental,1326,1
Asamblea Popular,Canelones,621,CMD,Departamental,1326,1
Asamblea Popular,Canelones,627,CMD,Departamental,969,1
Asamblea Popular,Canelones,630,CMD,Departamental,969,2
Asamblea Popular,Canelones,633,CMD,Departamental,1326,1
Asamblea Popular,Canelones,634,CMD,Departamental,1326,1
Asamblea Popular,Canelones,646,CMD,Departamental,1326,1
Asamblea Popular,Canelones,651,CME,Departamental,1326,1
Asamblea Popular,Canelones,654,CME,Departamental,1326,1
Asamblea Popular,Canelones,657,CME,Departamental,1326,1
Asamblea Popular,Canelones,664,CME,Departamental,11917,2
Asamblea Popular,Canelones,665,CME,Departamental,1326,1
Asamblea Popular,Canelones,673,CME,Departamental,1326,1
Asamblea Popular,Canelones,675,CME,Departamental,11917,1
Asamblea Popular,Canelones,678,CME,Departamental,1326,1
Asamblea Popular,Canelones,713,CMF,Departamental,1326,1
Asamblea Popular,Canelones,715,CMF,Departamental,1326,2
Asamblea Popular,Canelones,716,CMF,Departamental,1326,2
Asamblea Popular,Canelones,717,CMF,Departamental,1326,1
Asamblea Popular,Canelones,720,CMF,Departamental,1326,1
Asamblea Popular,Canelones,722,CMF,Departamental,1326,1
Asamblea Popular,Canelones,723,CMF,Departamental,1326,3
Asamblea Popular,Canelones,726,CMF,Departamental,1326,1
Asamblea Popular,Canelones,731,CMF,Departamental,1326,4
Asamblea Popular,Canelones,732,CMF,Departamental,1326,1
Asamblea Popular,Canelones,738,CMF,Departamental,1326,1
Asamblea Popular,Canelones,739,CMF,Departamental,1326,3
Asamblea Popular,Canelones,739,CMF,Departamental,9600,1
Asamblea Popular,Canelones,741,CMF,Departamental,969,1
Asamblea Popular,Canelones,741,CMF,Departamental,1326,1
Asamblea Popular,Canelones,743,CMF,Departamental,1326,1
Asamblea Popular,Canelones,744,CMF,Departamental,1326,1
Asamblea Popular,Canelones,745,CMF,Departamental,969,1
Asamblea Popular,Canelones,745,CMF,Departamental,1326,1
Asamblea Popular,Canelones,746,CMF,Departamental,1326,4
Asamblea Popular,Canelones,747,CMF,Departamental,1326,1
Asamblea Popular,Canelones,749,CMF,Departamental,1326,1
Asamblea Popular,Canelones,750,CMF,Departamental,1326,2
Asamblea Popular,Canelones,755,CMF,Departamental,1326,1
Asamblea Popular,Canelones,758,CMF,Departamental,969,1
Asamblea Popular,Canelones,758,CMF,Departamental,1326,2
Asamblea Popular,Canelones,759,CMF,Departamental,1326,1
Asamblea Popular,Canelones,760,CMF,Departamental,1326,1
Asamblea Popular,Canelones,761,CMF,Departamental,1326,3
Asamblea Popular,Canelones,762,CMF,Departamental,1326,1
Asamblea Popular,Canelones,766,CMF,Departamental,1326,1
Asamblea Popular,Canelones,773,CMF,Departamental,1326,1
Asamblea Popular,Canelones,776,CMF,Departamental,1326,2
Asamblea Popular,Canelones,778,CMF,Departamental,1326,1
Asamblea Popular,Canelones,783,CMF,Departamental,1326,2
Asamblea Popular,Canelones,789,CMF,Departamental,1326,4
Asamblea Popular,Canelones,790,CMF,Departamental,969,1
Asamblea Popular,Canelones,790,CMF,Departamental,1326,1
Asamblea Popular,Canelones,791,CMF,Departamental,1326,1
Asamblea Popular,Canelones,796,CMG,Departamental,1326,1
Asamblea Popular,Canelones,797,CMG,Departamental,1326,1
Asamblea Popular,Canelones,800,CMG,Departamental,1326,2
Asamblea Popular,Canelones,801,CMG,Departamental,1326,2
Asamblea Popular,Canelones,803,CMG,Departamental,1326,1
Asamblea Popular,Canelones,804,CMG,Departamental,1326,1
Asamblea Popular,Canelones,805,CMG,Departamental,1326,1
Asamblea Popular,Canelones,807,CMG,Departamental,1326,1
Asamblea Popular,Canelones,808,CMG,Departamental,1326,1
Asamblea Popular,Canelones,810,CMG,Departamental,969,1
Asamblea Popular,Canelones,813,CMG,Departamental,1326,2
Asamblea Popular,Canelones,814,CMG,Departamental,1326,2
Asamblea Popular,Canelones,815,CMG,Departamental,1326,1
Asamblea Popular,Canelones,817,CMG,Departamental,1326,1
Asamblea Popular,Canelones,820,CMG,Departamental,1326,1
Asamblea Popular,Canelones,821,CMG,Departamental,1326,1
Asamblea Popular,Canelones,824,CMG,Departamental,1326,2
Asamblea Popular,Canelones,826,CMG,Departamental,1326,1
Asamblea Popular,Canelones,829,CMG,Departamental,1326,1
Asamblea Popular,Canelones,830,CMG,Departamental,969,1
Asamblea Popular,Canelones,831,CMG,Departamental,1326,2
Asamblea Popular,Canelones,832,CMG,Departamental,1326,1
Asamblea Popular,Canelones,835,CMH,Departamental,1326,1
Asamblea Popular,Canelones,836,CMH,Departamental,1326,1
Asamblea Popular,Canelones,838,CMH,Departamental,1326,2
Asamblea Popular,Canelones,843,CMH,Departamental,1326,2
Asamblea Popular,Canelones,847,CMH,Departamental,1326,1
Asamblea Popular,Canelones,848,CMH,Departamental,1326,1
Asamblea Popular,Canelones,849,CMH,Departamental,1326,3
Asamblea Popular,Canelones,850,CMH,Departamental,1326,1
Asamblea Popular,Canelones,852,CMH,Departamental,1326,1
Asamblea Popular,Canelones,860,CMI,Departamental,1326,1
Asamblea Popular,Canelones,861,CMI,Departamental,1326,1
Asamblea Popular,Canelones,863,CMI,Departamental,1326,1
Asamblea Popular,Canelones,864,CMI,Departamental,1326,1
Asamblea Popular,Canelones,869,CMI,Departamental,11917,1
Asamblea Popular,Canelones,881,CMI,Departamental,1326,1
Asamblea Popular,Canelones,882,CMI,Departamental,1326,1
Asamblea Popular,Canelones,884,CMI,Departamental,1326,2
Asamblea Popular,Canelones,886,CMI,Departamental,1326,1
Asamblea Popular,Canelones,887,CMI,Departamental,1326,2
Asamblea Popular,Canelones,889,CMI,Departamental,1326,1
Asamblea Popular,Canelones,898,CMI,Departamental,1326,1
Asamblea Popular,Canelones,899,CMI,Departamental,1326,1
Asamblea Popular,Canelones,900,CMI,Departamental,1326,1
Asamblea Popular,Canelones,907,CMI,Departamental,1326,1
Asamblea Popular,Canelones,910,CMJ,Departamental,969,1
Asamblea Popular,Canelones,914,CMJ,Departamental,11917,1
Asamblea Popular,Canelones,915,CMJ,Departamental,1326,1
Asamblea Popular,Canelones,916,CMJ,Departamental,1326,1
Asamblea Popular,Canelones,917,CMJ,Departamental,11917,1
Asamblea Popular,Canelones,923,CMJ,Departamental,11917,1
Asamblea Popular,Canelones,924,CMJ,Departamental,1326,2
Asamblea Popular,Canelones,925,CMJ,Departamental,1326,1
Asamblea Popular,Canelones,927,CMJ,Departamental,1326,1
Asamblea Popular,Canelones,930,CMJ,Departamental,1326,1
Asamblea Popular,Canelones,936,CMJ,Departamental,1326,1
Asamblea Popular,Canelones,940,CMJ,Departamental,1326,2
Asamblea Popular,Canelones,944,CMJ,Departamental,9600,1
Asamblea Popular,Canelones,946,CMJ,Departamental,1326,2
Asamblea Popular,Canelones,951,CMK,Departamental,1326,1
Asamblea Popular,Canelones,951,CMK,Departamental,9600,1
Asamblea Popular,Canelones,957,CMK,Departamental,1326,1
Asamblea Popular,Canelones,960,CMK,Departamental,1326,1
Asamblea Popular,Canelones,978,CNA,Departamental,11917,1
Asamblea Popular,Canelones,982,COA,Departamental,1326,2
Asamblea Popular,Canelones,983,COA,Departamental,1326,1
Asamblea Popular,Canelones,989,CPA,Departamental,1326,1
Asamblea Popular,Canelones,990,CPA,Departamental,11917,1
Asamblea Popular,Canelones,991,CPA,Departamental,9600,1
Asamblea Popular,Canelones,996,CQA,Departamental,9600,1
Asamblea Popular,Canelones,997,CQA,Departamental,9600,1
Asamblea Popular,Canelones,1000,CQA,Departamental,9600,2
Asamblea Popular,Canelones,1003,CQA,Departamental,9600,2
Asamblea Popular,Canelones,1004,CQA,Departamental,9600,1
Asamblea Popular,Canelones,1012,CQA,Departamental,1326,1
Asamblea Popular,Canelones,1017,CQA,Departamental,9600,1
Asamblea Popular,Canelones,1019,CQB,Departamental,1326,1
Asamblea Popular,Canelones,1032,CQB,Departamental,1326,1
Asamblea Popular,Canelones,1046,CQB,Departamental,9600,1
Asamblea Popular,Canelones,1050,CQB,Departamental,9600,1
Asamblea Popular,Canelones,9005,CZZ,Departamental,9600,1
Asamblea Popular,Canelones,9007,CZZ,Departamental,9600,1
Basta Ya,Canelones,6,CAA,Departamental,2828,1
Basta Ya,Canelones,7,CAA,Departamental,2828,1
Basta Ya,Canelones,10,CAA,Departamental,2828,3
Basta Ya,Canelones,11,CAA,Departamental,2828,1
Basta Ya,Canelones,12,CAA,Departamental,2828,2
Basta Ya,Canelones,13,CAA,Departamental,2828,1
Basta Ya,Canelones,14,CAA,Departamental,2828,2
Basta Ya,Canelones,15,CAA,Departamental,2828,2
Basta Ya,Canelones,16,CAA,Departamental,2828,2
Basta Ya,Canelones,17,CAA,Departamental,2828,1
Basta Ya,Canelones,18,CAA,Departamental,2828,3
Basta Ya,Canelones,19,CAA,Departamental,2828,1
Basta Ya,Canelones,28,CAA,Departamental,2828,1
Basta Ya,Canelones,29,CAA,Departamental,2828,2
Basta Ya,Canelones,30,CAA,Departamental,2828,1
Basta Ya,Canelones,36,CAA,Departamental,2828,1
Basta Ya,Canelones,42,CAA,Departamental,2828,1
Basta Ya,Canelones,46,CAA,Departamental,2828,1
Basta Ya,Canelones,48,CAA,Departamental,2828,1
Basta Ya,Canelones,50,CAA,Departamental,2828,1
Basta Ya,Canelones,60,CBA,Departamental,2828,1
Basta Ya,Canelones,61,CBA,Departamental,2828,2
Basta Ya,Canelones,66,CBA,Departamental,2828,1
Basta Ya,Canelones,67,CBA,Departamental,2828,1
Basta Ya,Canelones,68,CBA,Departamental,2828,1
Basta Ya,Canelones,75,CBA,Departamental,2828,1
Basta Ya,Canelones,77,CBA,Departamental,2828,1
Basta Ya,Canelones,81,CBA,Departamental,2828,1
Basta Ya,Canelones,89,CBA,Departamental,2828,2
Basta Ya,Canelones,95,CCA,Departamental,2828,1
Basta Ya,Canelones,122,CDA,Departamental,2828,1
Basta Ya,Canelones,126,CDA,Departamental,2828,1
Basta Ya,Canelones,128,CDA,Departamental,2828,1
Basta Ya,Canelones,129,CDA,Departamental,2828,1
Basta Ya,Canelones,132,CDA,Departamental,2828,1
Basta Ya,Canelones,139,CDA,Departamental,2828,1
Basta Ya,Canelones,140,CDA,Departamental,2828,1
Basta Ya,Canelones,141,CDA,Departamental,2828,1
Basta Ya,Canelones,146,CDA,Departamental,2828,1
Basta Ya,Canelones,153,CDA,Departamental,2828,1
Basta Ya,Canelones,154,CDA,Departamental,2828,1
Basta Ya,Canelones,171,CDA,Departamental,2828,1
Basta Ya,Canelones,179,CDA,Departamental,2828,1
Basta Ya,Canelones,184,CDA,Departamental,2828,2
Basta Ya,Canelones,187,CDA,Departamental,2828,1
Basta Ya,Canelones,207,CDA,Departamental,2828,1
Basta Ya,Canelones,209,CDA,Departamental,2828,1
Basta Ya,Canelones,210,CDA,Departamental,2828,3
Basta Ya,Canelones,234,CDB,Departamental,2828,1
Basta Ya,Canelones,242,CDB,Departamental,2828,2
Basta Ya,Canelones,271,CDC,Departamental,2828,1
Basta Ya,Canelones,279,CDD,Departamental,2828,1
Basta Ya,Canelones,280,CDD,Departamental,2828,1
Basta Ya,Canelones,285,CDD,Departamental,2828,1
Basta Ya,Canelones,286,CDD,Departamental,2828,1
Basta Ya,Canelones,288,CDD,Departamental,2828,1
Basta Ya,Canelones,291,CDD,Departamental,2828,2
Basta Ya,Canelones,292,CDD,Departamental,2828,1
Basta Ya,Canelones,294,CDD,Departamental,2828,2
Basta Ya,Canelones,296,CDD,Departamental,2828,1
Basta Ya,Canelones,297,CDD,Departamental,2828,1
Basta Ya,Canelones,315,CEA,Departamental,2828,1
Basta Ya,Canelones,324,CEA,Departamental,2828,1
Basta Ya,Canelones,402,CGA,Departamental,2828,1
Basta Ya,Canelones,419,CHA,Departamental,2828,1
Basta Ya,Canelones,526,CMA,Departamental,2828,2
Basta Ya,Canelones,531,CMA,Departamental,2828,1
Basta Ya,Canelones,570,CMA,Departamental,2828,1
Basta Ya,Canelones,628,CMD,Departamental,2828,1
Basta Ya,Canelones,688,CME,Departamental,2828,2
Basta Ya,Canelones,740,CMF,Departamental,2828,1
Basta Ya,Canelones,788,CMF,Departamental,2828,1
Basta Ya,Canelones,838,CMH,Departamental,2828,1
Basta Ya,Canelones,970,CNA,Departamental,2828,1
Basta Ya,Canelones,986,CPA,Departamental,2828,1
Basta Ya,Canelones,1021,CQB,Departamental,2828,1
Basta Ya,Canelones,1048,CQB,Departamental,2828,1
Basta Ya,Canelones,9001,CZZ,Departamental,2828,1
Cabildo Abierto,Canelones,2,CAA,Departamental,1510,1
Cabildo Abierto,Canelones,4,CAA,Departamental,1830,2
Cabildo Abierto,Canelones,5,CAA,Departamental,1510,3
Cabildo Abierto,Canelones,6,CAA,Departamental,143,1
Cabildo Abierto,Canelones,6,CAA,Departamental,1510,1
Cabildo Abierto,Canelones,8,CAA,Departamental,1510,2
Cabildo Abierto,Canelones,9,CAA,Departamental,1830,1
Cabildo Abierto,Canelones,10,CAA,Departamental,1510,1
Cabildo Abierto,Canelones,11,CAA,Departamental,1830,1
Cabildo Abierto,Canelones,12,CAA,Departamental,1830,1
Cabildo Abierto,Canelones,13,CAA,Departamental,1830,1
Cabildo Abierto,Canelones,15,CAA,Departamental,1510,1
Cabildo Abierto,Canelones,15,CAA,Departamental,1830,2
Cabildo Abierto,Canelones,15,CAA,Departamental,7723,1
Cabildo Abierto,Canelones,16,CAA,Departamental,1830,1
Cabildo Abierto,Canelones,19,CAA,Departamental,1830,1
Cabildo Abierto,Canelones,21,CAA,Departamental,1510,1
Cabildo Abierto,Canelones,22,CAA,Departamental,7723,2
Cabildo Abierto,Canelones,23,CAA,Departamental,1830,1
Cabildo Abierto,Canelones,24,CAA,Departamental,1510,2
Cabildo Abierto,Canelones,25,CAA,Departamental,1510,1
Cabildo Abierto,Canelones,26,CAA,Departamental,1510,1
Cabildo Abierto,Canelones,29,CAA,Departamental,1510,1
Cabildo Abierto,Canelones,30,CAA,Departamental,1510,1
Cabildo Abierto,Canelones,32,CAA,Departamental,1510,1
Cabildo Abierto,Canelones,33,CAA,Departamental,1510,1
Cabildo Abierto,Canelones,36,CAA,Departamental,1510,2
Cabildo Abierto,Canelones,37,CAA,Departamental,7723,1
Cabildo Abierto,Canelones,38,CAA,Departamental,1510,1
Cabildo Abierto,Canelones,38,CAA,Departamental,1830,1
Cabildo Abierto,Canelones,40,CAA,Departamental,1510,2
Cabildo Abierto,Canelones,41,CAA,Departamental,1830,2
Cabildo Abierto,Canelones,42,CAA,Departamental,1510,1
Cabildo Abierto,Canelones,45,CAA,Departamental,1830,1
Cabildo Abierto,Canelones,46,CAA,Departamental,1510,1
Cabildo Abierto,Canelones,49,CAA,Departamental,1510,1
Cabildo Abierto,Canelones,49,CAA,Departamental,1830,1
Cabildo Abierto,Canelones,52,CAA,Departamental,1510,1
Cabildo Abierto,Canelones,52,CAA,Departamental,1830,1
Cabildo Abierto,Canelones,56,CBA,Departamental,1830,1
Cabildo Abierto,Canelones,56,CBA,Departamental,7723,1
Cabildo Abierto,Canelones,58,CBA,Departamental,1830,1
Cabildo Abierto,Canelones,59,CBA,Departamental,1804,1
Cabildo Abierto,Canelones,61,CBA,Departamental,7723,1
Cabildo Abierto,Canelones,62,CBA,Departamental,1830,1
Cabildo Abierto,Canelones,65,CBA,Departamental,1510,1
Cabildo Abierto,Canelones,65,CBA,Departamental,1830,1
Cabildo Abierto,Canelones,66,CBA,Departamental,1830,1
Cabildo Abierto,Canelones,71,CBA,Departamental,1830,1
Cabildo Abierto,Canelones,77,CBA,Departamental,1830,1
Cabildo Abierto,Canelones,80,CBA,Departamental,1830,1
Cabildo Abierto,Canelones,81,CBA,Departamental,1830,2
Cabildo Abierto,Canelones,83,CBA,Departamental,1830,2
Cabildo Abierto,Canelones,84,CBA,Departamental,1830,1
Cabildo Abierto,Canelones,86,CBA,Departamental,1830,3
Cabildo Abierto,Canelones,87,CBA,Departamental,1830,1
Cabildo Abierto,Canelones,88,CBA,Departamental,1830,1
Cabildo Abierto,Canelones,89,CBA,Departamental,1830,1
Cabildo Abierto,Canelones,90,CBB,Departamental,1830,2
Cabildo Abierto,Canelones,92,CBC,Departamental,1510,2
Cabildo Abierto,Canelones,93,CCA,Departamental,1510,2
Cabildo Abierto,Canelones,94,CCA,Departamental,1510,1
Cabildo Abierto,Canelones,94,CCA,Departamental,7723,1
Cabildo Abierto,Canelones,96,CCA,Departamental,1510,1
Cabildo Abierto,Canelones,96,CCA,Departamental,1830,1
Cabildo Abierto,Canelones,97,CCA,Departamental,456,1
Cabildo Abierto,Canelones,97,CCA,Departamental,1510,1
Cabildo Abierto,Canelones,97,CCA,Departamental,1830,1
Cabildo Abierto,Canelones,98,CCA,Departamental,1020,1
Cabildo Abierto,Canelones,98,CCA,Departamental,1510,2
Cabildo Abierto,Canelones,100,CCA,Departamental,1510,1
Cabildo Abierto,Canelones,101,CCA,Departamental,7723,1
Cabildo Abierto,Canelones,102,CCA,Departamental,7723,1
Cabildo Abierto,Canelones,103,CCA,Departamental,1510,1
Cabildo Abierto,Canelones,103,CCA,Departamental,1830,2
Cabildo Abierto,Canelones,104,CCA,Departamental,1510,1
Cabildo Abierto,Canelones,105,CCA,Departamental,7723,1
Cabildo Abierto,Canelones,107,CCA,Departamental,1510,1
Cabildo Abierto,Canelones,107,CCA,Departamental,1830,2
Cabildo Abierto,Canelones,108,CCB,Departamental,1510,1
Cabildo Abierto,Canelones,109,CCB,Departamental,1510,3
Cabildo Abierto,Canelones,110,CCB,Departamental,1510,2
Cabildo Abierto,Canelones,111,CCB,Departamental,1510,5
Cabildo Abierto,Canelones,114,CDA,Departamental,1510,2
Cabildo Abierto,Canelones,115,CDA,Departamental,1510,2
Cabildo Abierto,Canelones,116,CDA,Departamental,1510,3
Cabildo Abierto,Canelones,117,CDA,Departamental,1510,1
Cabildo Abierto,Canelones,119,CDA,Departamental,1510,1
Cabildo Abierto,Canelones,120,CDA,Departamental,1510,1
Cabildo Abierto,Canelones,121,CDA,Departamental,1510,1
Cabildo Abierto,Canelones,122,CDA,Departamental,1510,1
Cabildo Abierto,Canelones,123,CDA,Departamental,1510,2
Cabildo Abierto,Canelones,124,CDA,Departamental,1510,1
Cabildo Abierto,Canelones,125,CDA,Departamental,1020,1
Cabildo Abierto,Canelones,125,CDA,Departamental,1510,2
Cabildo Abierto,Canelones,125,CDA,Departamental,1830,1
Cabildo Abierto,Canelones,126,CDA,Departamental,1510,2
Cabildo Abierto,Canelones,128,CDA,Departamental,1510,2
Cabildo Abierto,Canelones,128,CDA,Departamental,1830,2
Cabildo Abierto,Canelones,129,CDA,Departamental,1510,1
Cabildo Abierto,Canelones,130,CDA,Departamental,1510,3
Cabildo Abierto,Canelones,130,CDA,Departamental,1804,1
Cabildo Abierto,Canelones,132,CDA,Departamental,1510,2
Cabildo Abierto,Canelones,132,CDA,Departamental,1804,1
Cabildo Abierto,Canelones,132,CDA,Departamental,7723,1
Cabildo Abierto,Canelones,133,CDA,Departamental,1510,1
Cabildo Abierto,Canelones,133,CDA,Departamental,7723,2
Cabildo Abierto,Canelones,134,CDA,Departamental,1510,2
Cabildo Abierto,Canelones,135,CDA,Departamental,1510,1
Cabildo Abierto,Canelones,135,CDA,Departamental,1804,1
Cabildo Abierto,Canelones,136,CDA,Departamental,7723,1
Cabildo Abierto,Canelones,138,CDA,Departamental,1510,2
Cabildo Abierto,Canelones,140,CDA,Departamental,1510,1
Cabildo Abierto,Canelones,141,CDA,Departamental,820,1
Cabildo Abierto,Canelones,141,CDA,Departamental,1510,3
Cabildo Abierto,Canelones,142,CDA,Departamental,1510,1
Cabildo Abierto,Canelones,142,CDA,Departamental,1804,2
Cabildo Abierto,Canelones,147,CDA,Departamental,1510,3
Cabildo Abierto,Canelones,148,CDA,Departamental,1510,1
Cabildo Abierto,Canelones,149,CDA,Departamental,1510,1
Cabildo Abierto,Canelones,151,CDA,Departamental,1020,1
Cabildo Abierto,Canelones,151,CDA,Departamental,1510,1
Cabildo Abierto,Canelones,151,CDA,Departamental,1830,1
Cabildo Abierto,Canelones,152,CDA,Departamental,1510,1
Cabildo Abierto,Canelones,152,CDA,Departamental,1830,1
Cabildo Abierto,Canelones,154,CDA,Departamental,1510,2
Cabildo Abierto,Canelones,154,CDA,Departamental,1830,1
Cabildo Abierto,Canelones,154,CDA,Departamental,7723,1
Cabildo Abierto,Canelones,155,CDA,Departamental,1830,1
Cabildo Abierto,Canelones,156,CDA,Departamental,1510,1
Cabildo Abierto,Canelones,157,CDA,Departamental,143,1
Cabildo Abierto,Canelones,157,CDA,Departamental,1510,1
Cabildo Abierto,Canelones,158,CDA,Departamental,1830,1
Cabildo Abierto,Canelones,160,CDA,Departamental,1510,1
Cabildo Abierto,Canelones,161,CDA,Departamental,1510,1
Cabildo Abierto,Canelones,161,CDA,Departamental,7723,1
Cabildo Abierto,Canelones,162,CDA,Departamental,1510,2
Cabildo Abierto,Canelones,163,CDA,Departamental,501,1
Cabildo Abierto,Canelones,163,CDA,Departamental,1510,2
Cabildo Abierto,Canelones,164,CDA,Departamental,1020,1
Cabildo Abierto,Canelones,165,CDA,Departamental,1510,1
Cabildo Abierto,Canelones,166,CDA,Departamental,1510,2
Cabildo Abierto,Canelones,166,CDA,Departamental,1830,1
Cabildo Abierto,Canelones,167,CDA,Departamental,1830,1
Cabildo Abierto,Canelones,167,CDA,Departamental,7723,1
Cabildo Abierto,Canelones,168,CDA,Departamental,1510,1
Cabildo Abierto,Canelones,169,CDA,Departamental,1510,3
Cabildo Abierto,Canelones,171,CDA,Departamental,1510,2
Cabildo Abierto,Canelones,171,CDA,Departamental,7723,2
Cabildo Abierto,Canelones,172,CDA,Departamental,1510,1
Cabildo Abierto,Canelones,173,CDA,Departamental,1510,2
Cabildo Abierto,Canelones,173,CDA,Departamental,7723,1
Cabildo Abierto,Canelones,174,CDA,Departamental,1510,2
Cabildo Abierto,Canelones,175,CDA,Departamental,7723,1
Cabildo Abierto,Canelones,176,CDA,Departamental,7723,1
Cabildo Abierto,Canelones,178,CDA,Departamental,7723,1
Cabildo Abierto,Canelones,181,CDA,Departamental,1510,1
Cabildo Abierto,Canelones,183,CDA,Departamental,1510,1
Cabildo Abierto,Canelones,183,CDA,Departamental,7723,1
Cabildo Abierto,Canelones,185,CDA,Departamental,1510,3
Cabildo Abierto,Canelones,188,CDA,Departamental,1510,2
Cabildo Abierto,Canelones,189,CDA,Departamental,1510,1
Cabildo Abierto,Canelones,192,CDA,Departamental,820,1
