ACTO,CONVOCATORIA,DEPTO,CIRCUITO,SERIES,ESCRUTINIO,HOJA,CNT_VOTOS
2024-06-30,Frente_Amplio_-_O.D.D.,Canelones,497,CLC,Departamental,319000,1
2024-06-30,Frente_Amplio_-_O.D.D.,Canelones,497,CLC,Departamental,9056750053311,5
2024-06-30,Frente_Amplio_-_O.D.D.,Canelones,498,CLC,Departamental,152,1
2024-06-30,Frente_Amplio_-_O.D.D.,Canelones,498,CLC,Departamental,777,2
2024-06-30,Frente_Amplio_-_O.D.D.,Canelones,498,CLC,Departamental,1205,4
2024-06-30,Frente_Amplio_-_O.D.D.,Canelones,498,CLC,Departamental,1379,5
2024-06-30,Frente_Amplio_-_O.D.D.,Canelones,498,CLC,Departamental,1441,8
2024-06-30,Frente_Amplio_-_O.D.D.,Canelones,498,CLC,Departamental,1609,36
2024-06-30,Frente_Amplio_-_O.D.D.,Canelones,498,CLC,Departamental,1939,3
2024-06-30,Frente_Amplio_-_O.D.D.,Canelones,498,CLC,Departamental,1949,2
2024-06-30,Frente_Amplio_-_O.D.D.,Canelones,498,CLC,Departamental,2121,5
2024-06-30,Frente_Amplio_-_O.D.D.,Canelones,498,CLC,Departamental,3600,7
2024-06-30,Frente_Amplio_-_O.D.D.,Canelones,498,CLC,Departamental,11828,1
2024-06-30,Frente_Amplio_-_O.D.D.,Canelones,498,CLC,Departamental,22040,9
2024-06-30,Frente_Amplio_-_O.D.D.,Canelones,498,CLC,Departamental,31001,21
2024-06-30,Frente_Amplio_-_O.D.D.,Canelones,498,CLC,Departamental,199000,1
2024-06-30,Frente_Amplio_-_O.D.D.,Canelones,498,CLC,Departamental,319000,4
2024-06-30,Frente_Amplio_-_O.D.D.,Canelones,498,CLC,Departamental,9056750053311,5
2024-06-30,Frente_Amplio_-_O.D.D.,Canelones,499,CLC,Departamental,152,1
2024-06-30,Frente_Amplio_-_O.D.D.,Canelones,499,CLC,Departamental,176,2
2024-06-30,Frente_Amplio_-_O.D.D.,Canelones,499,CLC,Departamental,777,2
2024-06-30,Frente_Amplio_-_O.D.D.,Canelones,499,CLC,Departamental,1205,6
2024-06-30,Frente_Amplio_-_O.D.D.,Canelones,499,CLC,Departamental,1363,1
2024-06-30,Frente_Amplio_-_O.D.D.,Canelones,499,CLC,Departamental,1379,8
2024-06-30,Frente_Amplio_-_O.D.D.,Canelones,499,CLC,Departamental,1441,8
2024-06-30,Frente_Amplio_-_O.D.D.,Canelones,499,CLC,Departamental,1609,39
2024-06-30,Frente_Amplio_-_O.D.D.,Canelones,499,CLC,Departamental,1939,3
2024-06-30,Frente_Amplio_-_O.D.D.,Canelones,499,CLC,Departamental,1949,3
2024-06-30,Frente_Amplio_-_O.D.D.,Canelones,499,CLC,Departamental,2121,7
2024-06-30,Frente_Amplio_-_O.D.D.,Canelones,499,CLC,Departamental,3600,1
2024-06-30,Frente_Amplio_-_O.D.D.,Canelones,499,CLC,Departamental,11303,1
2024-06-30,Frente_Amplio_-_O.D.D.,Canelones,499,CLC,Departamental,11815,2
2024-06-30,Frente_Amplio_-_O.D.D.,Canelones,499,CLC,Departamental,22040,6
2024-06-30,Frente_Amplio_-_O.D.D.,Canelones,499,CLC,Departamental,31001,19
2024-06-30,Frente_Amplio_-_O.D.D.,Canelones,499,CLC,Departamental,319000,1
2024-06-30,Frente_Amplio_-_O.D.D.,Canelones,499,CLC,Departamental,9056750053311,8
2024-06-30,Frente_Amplio_-_O.D.D.,Canelones,500,CLC,Departamental,176,2
2024-06-30,Frente_Amplio_-_O.D.D.,Canelones,500,CLC,Departamental,777,3
2024-06-30,Frente_Amplio_-_O.D.D.,Canelones,500,CLC,Departamental,1205,1
2024-06-30,Frente_Amplio_-_O.D.D.,Canelones,500,CLC,Departamental,1379,4
2024-06-30,Frente_Amplio_-_O.D.D.,Canelones,500,CLC,Departamental,1441,3
2024-06-30,Frente_Amplio_-_O.D.D.,Canelones,500,CLC,Departamental,1609,24
2024-06-30,Frente_Amplio_-_O.D.D.,Canelones,500,CLC,Departamental,1929,1
2024-06-30,Frente_Amplio_-_O.D.D.,Canelones,500,CLC,Departamental,1949,4
2024-06-30,Frente_Amplio_-_O.D.D.,Canelones,500,CLC,Departamental,2121,1
2024-06-30,Frente_Amplio_-_O.D.D.,Canelones,500,CLC,Departamental,3600,5
2024-06-30,Frente_Amplio_-_O.D.D.,Canelones,500,CLC,Departamental,11303,1
2024-06-30,Frente_Amplio_-_O.D.D.,Canelones,500,CLC,Departamental,22040,5
2024-06-30,Frente_Amplio_-_O.D.D.,Canelones,500,CLC,Departamental,31001,17
2024-06-30,Frente_Amplio_-_O.D.D.,Canelones,500,CLC,Departamental,199000,3
2024-06-30,Frente_Amplio_-_O.D.D.,Canelones,500,CLC,Departamental,319000,3
2024-06-30,Frente_Amplio_-_O.D.D.,Canelones,500,CLC,Departamental,9056750053311,8
2024-06-30,Frente_Amplio_-_O.D.D.,Canelones,502,CMA,Departamental,777,1
2024-06-30,Frente_Amplio_-_O.D.D.,Canelones,502,CMA,Departamental,1609,5
2024-06-30,Frente_Amplio_-_O.D.D.,Canelones,502,CMA,Departamental,1939,1
2024-06-30,Frente_Amplio_-_O.D.D.,Canelones,502,CMA,Departamental,2001,3
2024-06-30,Frente_Amplio_-_O.D.D.,Canelones,502,CMA,Departamental,9056750053311,2
2024-06-30,Frente_Amplio_-_O.D.D.,Canelones,503,CMA,Departamental,176,1
2024-06-30,Frente_Amplio_-_O.D.D.,Canelones,503,CMA,Departamental,199,1
2024-06-30,Frente_Amplio_-_O.D.D.,Canelones,503,CMA,Departamental,777,1
2024-06-30,Frente_Amplio_-_O.D.D.,Canelones,503,CMA,Departamental,968,2
2024-06-30,Frente_Amplio_-_O.D.D.,Canelones,503,CMA,Departamental,1609,17
2024-06-30,Frente_Amplio_-_O.D.D.,Canelones,503,CMA,Departamental,2001,4
2024-06-30,Frente_Amplio_-_O.D.D.,Canelones,503,CMA,Departamental,2121,4
2024-06-30,Frente_Amplio_-_O.D.D.,Canelones,503,CMA,Departamental,3600,1
2024-06-30,Frente_Amplio_-_O.D.D.,Canelones,503,CMA,Departamental,11828,1
2024-06-30,Frente_Amplio_-_O.D.D.,Canelones,503,CMA,Departamental,9056750053311,6
2024-06-30,Frente_Amplio_-_O.D.D.,Canelones,504,CMA,Departamental,1609,21
2024-06-30,Frente_Amplio_-_O.D.D.,Canelones,504,CMA,Departamental,1851,1
2024-06-30,Frente_Amplio_-_O.D.D.,Canelones,504,CMA,Departamental,1939,2
2024-06-30,Frente_Amplio_-_O.D.D.,Canelones,504,CMA,Departamental,2001,4
2024-06-30,Frente_Amplio_-_O.D.D.,Canelones,504,CMA,Departamental,2121,6
2024-06-30,Frente_Amplio_-_O.D.D.,Canelones,504,CMA,Departamental,3113,1
2024-06-30,Frente_Amplio_-_O.D.D.,Canelones,504,CMA,Departamental,9056750053311,10
2024-06-30,Frente_Amplio_-_O.D.D.,Canelones,505,CMA,Departamental,176,1
2024-06-30,Frente_Amplio_-_O.D.D.,Canelones,505,CMA,Departamental,777,3
2024-06-30,Frente_Amplio_-_O.D.D.,Canelones,505,CMA,Departamental,1441,1
2024-06-30,Frente_Amplio_-_O.D.D.,Canelones,505,CMA,Departamental,1609,26
2024-06-30,Frente_Amplio_-_O.D.D.,Canelones,505,CMA,Departamental,1939,3
2024-06-30,Frente_Amplio_-_O.D.D.,Canelones,505,CMA,Departamental,1949,1
2024-06-30,Frente_Amplio_-_O.D.D.,Canelones,505,CMA,Departamental,2001,1
2024-06-30,Frente_Amplio_-_O.D.D.,Canelones,505,CMA,Departamental,2121,3
2024-06-30,Frente_Amplio_-_O.D.D.,Canelones,505,CMA,Departamental,3600,1
2024-06-30,Frente_Amplio_-_O.D.D.,Canelones,505,CMA,Departamental,22040,4
2024-06-30,Frente_Amplio_-_O.D.D.,Canelones,505,CMA,Departamental,61001,1
2024-06-30,Frente_Amplio_-_O.D.D.,Canelones,505,CMA,Departamental,9056750053311,14
2024-06-30,Frente_Amplio_-_O.D.D.,Canelones,506,CMA,Departamental,176,1
2024-06-30,Frente_Amplio_-_O.D.D.,Canelones,506,CMA,Departamental,777,2
2024-06-30,Frente_Amplio_-_O.D.D.,Canelones,506,CMA,Departamental,1205,1
2024-06-30,Frente_Amplio_-_O.D.D.,Canelones,506,CMA,Departamental,1609,28
2024-06-30,Frente_Amplio_-_O.D.D.,Canelones,506,CMA,Departamental,1711,1
2024-06-30,Frente_Amplio_-_O.D.D.,Canelones,506,CMA,Departamental,1939,5
2024-06-30,Frente_Amplio_-_O.D.D.,Canelones,506,CMA,Departamental,2001,7
2024-06-30,Frente_Amplio_-_O.D.D.,Canelones,506,CMA,Departamental,2121,8
2024-06-30,Frente_Amplio_-_O.D.D.,Canelones,506,CMA,Departamental,3113,1
2024-06-30,Frente_Amplio_-_O.D.D.,Canelones,506,CMA,Departamental,22040,1
2024-06-30,Frente_Amplio_-_O.D.D.,Canelones,506,CMA,Departamental,199000,1
2024-06-30,Frente_Amplio_-_O.D.D.,Canelones,506,CMA,Departamental,9056750053311,10
2024-06-30,Frente_Amplio_-_O.D.D.,Canelones,507,CMA,Departamental,152,3
2024-06-30,Frente_Amplio_-_O.D.D.,Canelones,507,CMA,Departamental,1441,1
2024-06-30,Frente_Amplio_-_O.D.D.,Canelones,507,CMA,Departamental,1609,14
2024-06-30,Frente_Amplio_-_O.D.D.,Canelones,507,CMA,Departamental,1711,1
2024-06-30,Frente_Amplio_-_O.D.D.,Canelones,507,CMA,Departamental,1939,2
2024-06-30,Frente_Amplio_-_O.D.D.,Canelones,507,CMA,Departamental,2001,4
2024-06-30,Frente_Amplio_-_O.D.D.,Canelones,507,CMA,Departamental,2121,6
2024-06-30,Frente_Amplio_-_O.D.D.,Canelones,507,CMA,Departamental,3113,1
2024-06-30,Frente_Amplio_-_O.D.D.,Canelones,507,CMA,Departamental,3600,1
2024-06-30,Frente_Amplio_-_O.D.D.,Canelones,507,CMA,Departamental,199000,2
2024-06-30,Frente_Amplio_-_O.D.D.,Canelones,507,CMA,Departamental,9056750053311,6
2024-06-30,Frente_Amplio_-_O.D.D.,Canelones,508,CMA,Departamental,152,2
2024-06-30,Frente_Amplio_-_O.D.D.,Canelones,508,CMA,Departamental,176,1
2024-06-30,Frente_Amplio_-_O.D.D.,Canelones,508,CMA,Departamental,199,1
2024-06-30,Frente_Amplio_-_O.D.D.,Canelones,508,CMA,Departamental,777,1
2024-06-30,Frente_Amplio_-_O.D.D.,Canelones,508,CMA,Departamental,968,4
2024-06-30,Frente_Amplio_-_O.D.D.,Canelones,508,CMA,Departamental,1441,1
2024-06-30,Frente_Amplio_-_O.D.D.,Canelones,508,CMA,Departamental,1609,37
2024-06-30,Frente_Amplio_-_O.D.D.,Canelones,508,CMA,Departamental,1711,3
2024-06-30,Frente_Amplio_-_O.D.D.,Canelones,508,CMA,Departamental,1949,2
2024-06-30,Frente_Amplio_-_O.D.D.,Canelones,508,CMA,Departamental,2001,11
2024-06-30,Frente_Amplio_-_O.D.D.,Canelones,508,CMA,Departamental,2121,4
2024-06-30,Frente_Amplio_-_O.D.D.,Canelones,508,CMA,Departamental,3113,2
2024-06-30,Frente_Amplio_-_O.D.D.,Canelones,508,CMA,Departamental,9056750053311,13
2024-06-30,Frente_Amplio_-_O.D.D.,Canelones,509,CMA,Departamental,176,1
2024-06-30,Frente_Amplio_-_O.D.D.,Canelones,509,CMA,Departamental,777,4
2024-06-30,Frente_Amplio_-_O.D.D.,Canelones,509,CMA,Departamental,968,1
2024-06-30,Frente_Amplio_-_O.D.D.,Canelones,509,CMA,Departamental,1205,2
2024-06-30,Frente_Amplio_-_O.D.D.,Canelones,509,CMA,Departamental,1363,1
2024-06-30,Frente_Amplio_-_O.D.D.,Canelones,509,CMA,Departamental,1609,35
2024-06-30,Frente_Amplio_-_O.D.D.,Canelones,509,CMA,Departamental,1939,2
2024-06-30,Frente_Amplio_-_O.D.D.,Canelones,509,CMA,Departamental,2001,6
2024-06-30,Frente_Amplio_-_O.D.D.,Canelones,509,CMA,Departamental,2121,7
2024-06-30,Frente_Amplio_-_O.D.D.,Canelones,509,CMA,Departamental,3113,1
2024-06-30,Frente_Amplio_-_O.D.D.,Canelones,509,CMA,Departamental,3600,2
2024-06-30,Frente_Amplio_-_O.D.D.,Canelones,509,CMA,Departamental,11303,1
2024-06-30,Frente_Amplio_-_O.D.D.,Canelones,509,CMA,Departamental,22040,1
2024-06-30,Frente_Amplio_-_O.D.D.,Canelones,509,CMA,Departamental,199000,1
2024-06-30,Frente_Amplio_-_O.D.D.,Canelones,509,CMA,Departamental,9056750053311,17
2024-06-30,Frente_Amplio_-_O.D.D.,Canelones,510,CMA,Departamental,176,1
2024-06-30,Frente_Amplio_-_O.D.D.,Canelones,510,CMA,Departamental,777,5
2024-06-30,Frente_Amplio_-_O.D.D.,Canelones,510,CMA,Departamental,968,1
2024-06-30,Frente_Amplio_-_O.D.D.,Canelones,510,CMA,Departamental,1363,1
2024-06-30,Frente_Amplio_-_O.D.D.,Canelones,510,CMA,Departamental,1441,2
2024-06-30,Frente_Amplio_-_O.D.D.,Canelones,510,CMA,Departamental,1609,24
2024-06-30,Frente_Amplio_-_O.D.D.,Canelones,510,CMA,Departamental,1851,1
2024-06-30,Frente_Amplio_-_O.D.D.,Canelones,510,CMA,Departamental,1939,2
2024-06-30,Frente_Amplio_-_O.D.D.,Canelones,510,CMA,Departamental,1949,2
2024-06-30,Frente_Amplio_-_O.D.D.,Canelones,510,CMA,Departamental,2001,9
2024-06-30,Frente_Amplio_-_O.D.D.,Canelones,510,CMA,Departamental,2121,7
2024-06-30,Frente_Amplio_-_O.D.D.,Canelones,510,CMA,Departamental,3113,2
2024-06-30,Frente_Amplio_-_O.D.D.,Canelones,510,CMA,Departamental,3600,1
2024-06-30,Frente_Amplio_-_O.D.D.,Canelones,510,CMA,Departamental,11303,1
2024-06-30,Frente_Amplio_-_O.D.D.,Canelones,510,CMA,Departamental,31001,1
2024-06-30,Frente_Amplio_-_O.D.D.,Canelones,510,CMA,Departamental,199000,1
2024-06-30,Frente_Amplio_-_O.D.D.,Canelones,510,CMA,Departamental,9056750053311,12
2024-06-30,Frente_Amplio_-_O.D.D.,Canelones,511,CMA,Departamental,176,2
2024-06-30,Frente_Amplio_-_O.D.D.,Canelones,511,CMA,Departamental,777,1
2024-06-30,Frente_Amplio_-_O.D.D.,Canelones,511,CMA,Departamental,968,1
2024-06-30,Frente_Amplio_-_O.D.D.,Canelones,511,CMA,Departamental,1441,1
2024-06-30,Frente_Amplio_-_O.D.D.,Canelones,511,CMA,Departamental,1609,30
2024-06-30,Frente_Amplio_-_O.D.D.,Canelones,511,CMA,Departamental,1711,2
2024-06-30,Frente_Amplio_-_O.D.D.,Canelones,511,CMA,Departamental,1939,1
2024-06-30,Frente_Amplio_-_O.D.D.,Canelones,511,CMA,Departamental,1949,1
2024-06-30,Frente_Amplio_-_O.D.D.,Canelones,511,CMA,Departamental,2001,6
2024-06-30,Frente_Amplio_-_O.D.D.,Canelones,511,CMA,Departamental,2121,4
2024-06-30,Frente_Amplio_-_O.D.D.,Canelones,511,CMA,Departamental,3113,2
2024-06-30,Frente_Amplio_-_O.D.D.,Canelones,511,CMA,Departamental,22040,5
2024-06-30,Frente_Amplio_-_O.D.D.,Canelones,511,CMA,Departamental,31001,1
2024-06-30,Frente_Amplio_-_O.D.D.,Canelones,511,CMA,Departamental,9056750053311,8
2024-06-30,Frente_Amplio_-_O.D.D.,Canelones,512,CMA,Departamental,152,1
2024-06-30,Frente_Amplio_-_O.D.D.,Canelones,512,CMA,Departamental,968,1
2024-06-30,Frente_Amplio_-_O.D.D.,Canelones,512,CMA,Departamental,1609,30
2024-06-30,Frente_Amplio_-_O.D.D.,Canelones,512,CMA,Departamental,1851,1
2024-06-30,Frente_Amplio_-_O.D.D.,Canelones,512,CMA,Departamental,1939,1
2024-06-30,Frente_Amplio_-_O.D.D.,Canelones,512,CMA,Departamental,2001,8
2024-06-30,Frente_Amplio_-_O.D.D.,Canelones,512,CMA,Departamental,2121,4
2024-06-30,Frente_Amplio_-_O.D.D.,Canelones,512,CMA,Departamental,3113,1
2024-06-30,Frente_Amplio_-_O.D.D.,Canelones,512,CMA,Departamental,22040,5
2024-06-30,Frente_Amplio_-_O.D.D.,Canelones,512,CMA,Departamental,9056750053311,12
2024-06-30,Frente_Amplio_-_O.D.D.,Canelones,513,CMA,Departamental,176,1
2024-06-30,Frente_Amplio_-_O.D.D.,Canelones,513,CMA,Departamental,968,1
2024-06-30,Frente_Amplio_-_O.D.D.,Canelones,513,CMA,Departamental,1363,1
2024-06-30,Frente_Amplio_-_O.D.D.,Canelones,513,CMA,Departamental,1379,1
2024-06-30,Frente_Amplio_-_O.D.D.,Canelones,513,CMA,Departamental,1441,2
2024-06-30,Frente_Amplio_-_O.D.D.,Canelones,513,CMA,Departamental,1609,23
2024-06-30,Frente_Amplio_-_O.D.D.,Canelones,513,CMA,Departamental,1851,1
2024-06-30,Frente_Amplio_-_O.D.D.,Canelones,513,CMA,Departamental,1939,1
2024-06-30,Frente_Amplio_-_O.D.D.,Canelones,513,CMA,Departamental,1949,2
2024-06-30,Frente_Amplio_-_O.D.D.,Canelones,513,CMA,Departamental,2001,6
2024-06-30,Frente_Amplio_-_O.D.D.,Canelones,513,CMA,Departamental,2121,5
2024-06-30,Frente_Amplio_-_O.D.D.,Canelones,513,CMA,Departamental,22040,1
2024-06-30,Frente_Amplio_-_O.D.D.,Canelones,513,CMA,Departamental,199000,1
2024-06-30,Frente_Amplio_-_O.D.D.,Canelones,513,CMA,Departamental,9056750053311,10
2024-06-30,Frente_Amplio_-_O.D.D.,Canelones,514,CMA,Departamental,152,1
2024-06-30,Frente_Amplio_-_O.D.D.,Canelones,514,CMA,Departamental,777,2
2024-06-30,Frente_Amplio_-_O.D.D.,Canelones,514,CMA,Departamental,968,3
2024-06-30,Frente_Amplio_-_O.D.D.,Canelones,514,CMA,Departamental,1363,1
2024-06-30,Frente_Amplio_-_O.D.D.,Canelones,514,CMA,Departamental,1441,1
2024-06-30,Frente_Amplio_-_O.D.D.,Canelones,514,CMA,Departamental,1609,40
2024-06-30,Frente_Amplio_-_O.D.D.,Canelones,514,CMA,Departamental,2001,7
2024-06-30,Frente_Amplio_-_O.D.D.,Canelones,514,CMA,Departamental,2121,4
2024-06-30,Frente_Amplio_-_O.D.D.,Canelones,514,CMA,Departamental,3113,1
2024-06-30,Frente_Amplio_-_O.D.D.,Canelones,514,CMA,Departamental,22040,1
2024-06-30,Frente_Amplio_-_O.D.D.,Canelones,514,CMA,Departamental,61001,1
2024-06-30,Frente_Amplio_-_O.D.D.,Canelones,514,CMA,Departamental,199000,2
2024-06-30,Frente_Amplio_-_O.D.D.,Canelones,514,CMA,Departamental,9056750053311,7
2024-06-30,Frente_Amplio_-_O.D.D.,Canelones,515,CMA,Departamental,152,1
2024-06-30,Frente_Amplio_-_O.D.D.,Canelones,515,CMA,Departamental,176,1
2024-06-30,Frente_Amplio_-_O.D.D.,Canelones,515,CMA,Departamental,968,1
2024-06-30,Frente_Amplio_-_O.D.D.,Canelones,515,CMA,Departamental,1441,2
2024-06-30,Frente_Amplio_-_O.D.D.,Canelones,515,CMA,Departamental,1609,41
2024-06-30,Frente_Amplio_-_O.D.D.,Canelones,515,CMA,Departamental,1939,1
2024-06-30,Frente_Amplio_-_O.D.D.,Canelones,515,CMA,Departamental,2001,9
2024-06-30,Frente_Amplio_-_O.D.D.,Canelones,515,CMA,Departamental,2121,8
2024-06-30,Frente_Amplio_-_O.D.D.,Canelones,515,CMA,Departamental,3113,1
2024-06-30,Frente_Amplio_-_O.D.D.,Canelones,515,CMA,Departamental,22040,3
2024-06-30,Frente_Amplio_-_O.D.D.,Canelones,515,CMA,Departamental,9056750053311,5
2024-06-30,Frente_Amplio_-_O.D.D.,Canelones,516,CMA,Departamental,176,1
2024-06-30,Frente_Amplio_-_O.D.D.,Canelones,516,CMA,Departamental,1363,1
2024-06-30,Frente_Amplio_-_O.D.D.,Canelones,516,CMA,Departamental,1441,2
2024-06-30,Frente_Amplio_-_O.D.D.,Canelones,516,CMA,Departamental,1609,37
2024-06-30,Frente_Amplio_-_O.D.D.,Canelones,516,CMA,Departamental,1711,1
2024-06-30,Frente_Amplio_-_O.D.D.,Canelones,516,CMA,Departamental,1939,2
2024-06-30,Frente_Amplio_-_O.D.D.,Canelones,516,CMA,Departamental,2001,6
2024-06-30,Frente_Amplio_-_O.D.D.,Canelones,516,CMA,Departamental,2121,6
2024-06-30,Frente_Amplio_-_O.D.D.,Canelones,516,CMA,Departamental,22040,1
2024-06-30,Frente_Amplio_-_O.D.D.,Canelones,516,CMA,Departamental,61001,1
2024-06-30,Frente_Amplio_-_O.D.D.,Canelones,516,CMA,Departamental,9056750053311,7
2024-06-30,Frente_Amplio_-_O.D.D.,Canelones,517,CMA,Departamental,176,4
2024-06-30,Frente_Amplio_-_O.D.D.,Canelones,517,CMA,Departamental,1363,1
2024-06-30,Frente_Amplio_-_O.D.D.,Canelones,517,CMA,Departamental,1441,2
2024-06-30,Frente_Amplio_-_O.D.D.,Canelones,517,CMA,Departamental,1609,32
2024-06-30,Frente_Amplio_-_O.D.D.,Canelones,517,CMA,Departamental,1939,1
2024-06-30,Frente_Amplio_-_O.D.D.,Canelones,517,CMA,Departamental,2001,9
2024-06-30,Frente_Amplio_-_O.D.D.,Canelones,517,CMA,Departamental,2121,7
2024-06-30,Frente_Amplio_-_O.D.D.,Canelones,517,CMA,Departamental,3113,1
2024-06-30,Frente_Amplio_-_O.D.D.,Canelones,517,CMA,Departamental,11303,1
2024-06-30,Frente_Amplio_-_O.D.D.,Canelones,517,CMA,Departamental,22040,1
2024-06-30,Frente_Amplio_-_O.D.D.,Canelones,517,CMA,Departamental,9056750053311,6
2024-06-30,Frente_Amplio_-_O.D.D.,Canelones,518,CMA,Departamental,152,2
2024-06-30,Frente_Amplio_-_O.D.D.,Canelones,518,CMA,Departamental,176,5
2024-06-30,Frente_Amplio_-_O.D.D.,Canelones,518,CMA,Departamental,777,2
2024-06-30,Frente_Amplio_-_O.D.D.,Canelones,518,CMA,Departamental,968,1
2024-06-30,Frente_Amplio_-_O.D.D.,Canelones,518,CMA,Departamental,1205,1
2024-06-30,Frente_Amplio_-_O.D.D.,Canelones,518,CMA,Departamental,1363,1
2024-06-30,Frente_Amplio_-_O.D.D.,Canelones,518,CMA,Departamental,1441,1
2024-06-30,Frente_Amplio_-_O.D.D.,Canelones,518,CMA,Departamental,1609,27
2024-06-30,Frente_Amplio_-_O.D.D.,Canelones,518,CMA,Departamental,1711,1
2024-06-30,Frente_Amplio_-_O.D.D.,Canelones,518,CMA,Departamental,1939,1
2024-06-30,Frente_Amplio_-_O.D.D.,Canelones,518,CMA,Departamental,1949,1
2024-06-30,Frente_Amplio_-_O.D.D.,Canelones,518,CMA,Departamental,2001,12
2024-06-30,Frente_Amplio_-_O.D.D.,Canelones,518,CMA,Departamental,2121,3
2024-06-30,Frente_Amplio_-_O.D.D.,Canelones,518,CMA,Departamental,11828,1
2024-06-30,Frente_Amplio_-_O.D.D.,Canelones,518,CMA,Departamental,9056750053311,8
2024-06-30,Frente_Amplio_-_O.D.D.,Canelones,519,CMA,Departamental,152,1
2024-06-30,Frente_Amplio_-_O.D.D.,Canelones,519,CMA,Departamental,176,1
2024-06-30,Frente_Amplio_-_O.D.D.,Canelones,519,CMA,Departamental,777,1
2024-06-30,Frente_Amplio_-_O.D.D.,Canelones,519,CMA,Departamental,1379,1
2024-06-30,Frente_Amplio_-_O.D.D.,Canelones,519,CMA,Departamental,1441,2
2024-06-30,Frente_Amplio_-_O.D.D.,Canelones,519,CMA,Departamental,1609,27
2024-06-30,Frente_Amplio_-_O.D.D.,Canelones,519,CMA,Departamental,1949,1
2024-06-30,Frente_Amplio_-_O.D.D.,Canelones,519,CMA,Departamental,2001,3
2024-06-30,Frente_Amplio_-_O.D.D.,Canelones,519,CMA,Departamental,2121,6
2024-06-30,Frente_Amplio_-_O.D.D.,Canelones,519,CMA,Departamental,3113,1
2024-06-30,Frente_Amplio_-_O.D.D.,Canelones,519,CMA,Departamental,22040,1
2024-06-30,Frente_Amplio_-_O.D.D.,Canelones,519,CMA,Departamental,9056750053311,6
2024-06-30,Frente_Amplio_-_O.D.D.,Canelones,520,CMA,Departamental,152,3
2024-06-30,Frente_Amplio_-_O.D.D.,Canelones,520,CMA,Departamental,176,5
2024-06-30,Frente_Amplio_-_O.D.D.,Canelones,520,CMA,Departamental,777,3
2024-06-30,Frente_Amplio_-_O.D.D.,Canelones,520,CMA,Departamental,968,1
2024-06-30,Frente_Amplio_-_O.D.D.,Canelones,520,CMA,Departamental,1379,1
2024-06-30,Frente_Amplio_-_O.D.D.,Canelones,520,CMA,Departamental,1441,3
2024-06-30,Frente_Amplio_-_O.D.D.,Canelones,520,CMA,Departamental,1609,27
2024-06-30,Frente_Amplio_-_O.D.D.,Canelones,520,CMA,Departamental,1939,1
2024-06-30,Frente_Amplio_-_O.D.D.,Canelones,520,CMA,Departamental,1949,5
2024-06-30,Frente_Amplio_-_O.D.D.,Canelones,520,CMA,Departamental,2001,8
2024-06-30,Frente_Amplio_-_O.D.D.,Canelones,520,CMA,Departamental,2121,6
2024-06-30,Frente_Amplio_-_O.D.D.,Canelones,520,CMA,Departamental,3113,1
2024-06-30,Frente_Amplio_-_O.D.D.,Canelones,520,CMA,Departamental,3600,2
2024-06-30,Frente_Amplio_-_O.D.D.,Canelones,520,CMA,Departamental,11303,1
2024-06-30,Frente_Amplio_-_O.D.D.,Canelones,520,CMA,Departamental,11828,2
2024-06-30,Frente_Amplio_-_O.D.D.,Canelones,520,CMA,Departamental,9056750053311,14
2024-06-30,Frente_Amplio_-_O.D.D.,Canelones,521,CMA,Departamental,968,2
2024-06-30,Frente_Amplio_-_O.D.D.,Canelones,521,CMA,Departamental,1441,4
2024-06-30,Frente_Amplio_-_O.D.D.,Canelones,521,CMA,Departamental,1609,26
2024-06-30,Frente_Amplio_-_O.D.D.,Canelones,521,CMA,Departamental,1711,1
2024-06-30,Frente_Amplio_-_O.D.D.,Canelones,521,CMA,Departamental,2001,6
2024-06-30,Frente_Amplio_-_O.D.D.,Canelones,521,CMA,Departamental,2121,2
2024-06-30,Frente_Amplio_-_O.D.D.,Canelones,521,CMA,Departamental,3113,1
2024-06-30,Frente_Amplio_-_O.D.D.,Canelones,521,CMA,Departamental,3600,1
2024-06-30,Frente_Amplio_-_O.D.D.,Canelones,521,CMA,Departamental,22040,3
2024-06-30,Frente_Amplio_-_O.D.D.,Canelones,521,CMA,Departamental,9056750053311,5
2024-06-30,Frente_Amplio_-_O.D.D.,Canelones,522,CMA,Departamental,152,2
2024-06-30,Frente_Amplio_-_O.D.D.,Canelones,522,CMA,Departamental,176,1
2024-06-30,Frente_Amplio_-_O.D.D.,Canelones,522,CMA,Departamental,777,1
2024-06-30,Frente_Amplio_-_O.D.D.,Canelones,522,CMA,Departamental,968,2
2024-06-30,Frente_Amplio_-_O.D.D.,Canelones,522,CMA,Departamental,1363,2
2024-06-30,Frente_Amplio_-_O.D.D.,Canelones,522,CMA,Departamental,1441,2
2024-06-30,Frente_Amplio_-_O.D.D.,Canelones,522,CMA,Departamental,1609,29
2024-06-30,Frente_Amplio_-_O.D.D.,Canelones,522,CMA,Departamental,1711,1
2024-06-30,Frente_Amplio_-_O.D.D.,Canelones,522,CMA,Departamental,1851,2
2024-06-30,Frente_Amplio_-_O.D.D.,Canelones,522,CMA,Departamental,1939,3
2024-06-30,Frente_Amplio_-_O.D.D.,Canelones,522,CMA,Departamental,1949,1
