PARTIDO,DEPTO,CIRCUITO,SERIES,ESCRUTINIO,HOJA,CNT_VOTOS
Nacional,Treinta y Tres,120,FEF,Departamental,71,29
Nacional,Treinta y Tres,120,FEF,Departamental,97,2
Nacional,Treinta y Tres,120,FEF,Departamental,103,6
Nacional,Treinta y Tres,120,FEF,Departamental,207,5
Nacional,Treinta y Tres,120,FEF,Departamental,430,2
Nacional,Treinta y Tres,120,FEF,Departamental,504,5
Nacional,Treinta y Tres,120,FEF,Departamental,2520,2
Nacional,Treinta y Tres,120,FEF,Departamental,4747,4
Nacional,Treinta y Tres,121,FEF,Departamental,4,4
Nacional,Treinta y Tres,121,FEF,Departamental,8,19
Nacional,Treinta y Tres,121,FEF,Departamental,17,2
Nacional,Treinta y Tres,121,FEF,Departamental,21,1
Nacional,Treinta y Tres,121,FEF,Departamental,26,1
Nacional,Treinta y Tres,121,FEF,Departamental,31,19
Nacional,Treinta y Tres,121,FEF,Departamental,32,4
Nacional,Treinta y Tres,121,FEF,Departamental,33,18
Nacional,Treinta y Tres,121,FEF,Departamental,55,7
Nacional,Treinta y Tres,121,FEF,Departamental,71,24
Nacional,Treinta y Tres,121,FEF,Departamental,103,1
Nacional,Treinta y Tres,121,FEF,Departamental,171,1
Nacional,Treinta y Tres,121,FEF,Departamental,207,2
Nacional,Treinta y Tres,121,FEF,Departamental,259,1
Nacional,Treinta y Tres,121,FEF,Departamental,430,1
Nacional,Treinta y Tres,121,FEF,Departamental,474,4
Nacional,Treinta y Tres,121,FEF,Departamental,504,3
Nacional,Treinta y Tres,121,FEF,Departamental,2520,3
Nacional,Treinta y Tres,122,FEF,Departamental,4,2
Nacional,Treinta y Tres,122,FEF,Departamental,6,2
Nacional,Treinta y Tres,122,FEF,Departamental,8,15
Nacional,Treinta y Tres,122,FEF,Departamental,21,2
Nacional,Treinta y Tres,122,FEF,Departamental,26,1
Nacional,Treinta y Tres,122,FEF,Departamental,31,22
Nacional,Treinta y Tres,122,FEF,Departamental,32,2
Nacional,Treinta y Tres,122,FEF,Departamental,33,13
Nacional,Treinta y Tres,122,FEF,Departamental,55,4
Nacional,Treinta y Tres,122,FEF,Departamental,71,17
Nacional,Treinta y Tres,122,FEF,Departamental,97,1
Nacional,Treinta y Tres,122,FEF,Departamental,103,1
Nacional,Treinta y Tres,122,FEF,Departamental,171,2
Nacional,Treinta y Tres,122,FEF,Departamental,207,2
Nacional,Treinta y Tres,122,FEF,Departamental,474,2
Nacional,Treinta y Tres,122,FEF,Departamental,504,7
Nacional,Treinta y Tres,122,FEF,Departamental,2520,3
Nacional,Treinta y Tres,123,FEF,Departamental,4,2
Nacional,Treinta y Tres,123,FEF,Departamental,6,1
Nacional,Treinta y Tres,123,FEF,Departamental,8,13
Nacional,Treinta y Tres,123,FEF,Departamental,17,2
Nacional,Treinta y Tres,123,FEF,Departamental,21,1
Nacional,Treinta y Tres,123,FEF,Departamental,26,2
Nacional,Treinta y Tres,123,FEF,Departamental,31,14
Nacional,Treinta y Tres,123,FEF,Departamental,32,4
Nacional,Treinta y Tres,123,FEF,Departamental,33,12
Nacional,Treinta y Tres,123,FEF,Departamental,36,1
Nacional,Treinta y Tres,123,FEF,Departamental,50,1
Nacional,Treinta y Tres,123,FEF,Departamental,55,3
Nacional,Treinta y Tres,123,FEF,Departamental,71,13
Nacional,Treinta y Tres,123,FEF,Departamental,97,2
Nacional,Treinta y Tres,123,FEF,Departamental,103,6
Nacional,Treinta y Tres,123,FEF,Departamental,207,4
Nacional,Treinta y Tres,123,FEF,Departamental,430,2
Nacional,Treinta y Tres,123,FEF,Departamental,504,4
Nacional,Treinta y Tres,123,FEF,Departamental,1400,1
Nacional,Treinta y Tres,123,FEF,Departamental,2520,1
Nacional,Treinta y Tres,123,FEF,Departamental,4747,1
Nacional,Treinta y Tres,124,FEF,Departamental,4,3
Nacional,Treinta y Tres,124,FEF,Departamental,8,8
Nacional,Treinta y Tres,124,FEF,Departamental,21,1
Nacional,Treinta y Tres,124,FEF,Departamental,26,3
Nacional,Treinta y Tres,124,FEF,Departamental,31,8
Nacional,Treinta y Tres,124,FEF,Departamental,32,2
Nacional,Treinta y Tres,124,FEF,Departamental,33,16
Nacional,Treinta y Tres,124,FEF,Departamental,50,1
Nacional,Treinta y Tres,124,FEF,Departamental,55,4
Nacional,Treinta y Tres,124,FEF,Departamental,71,19
Nacional,Treinta y Tres,124,FEF,Departamental,97,2
Nacional,Treinta y Tres,124,FEF,Departamental,103,3
Nacional,Treinta y Tres,124,FEF,Departamental,171,1
Nacional,Treinta y Tres,124,FEF,Departamental,430,1
Nacional,Treinta y Tres,124,FEF,Departamental,474,3
Nacional,Treinta y Tres,124,FEF,Departamental,504,6
Nacional,Treinta y Tres,124,FEF,Departamental,4747,1
Nacional,Treinta y Tres,125,FEF,Departamental,4,1
Nacional,Treinta y Tres,125,FEF,Departamental,8,12
Nacional,Treinta y Tres,125,FEF,Departamental,26,2
Nacional,Treinta y Tres,125,FEF,Departamental,31,13
Nacional,Treinta y Tres,125,FEF,Departamental,33,16
Nacional,Treinta y Tres,125,FEF,Departamental,50,1
Nacional,Treinta y Tres,125,FEF,Departamental,55,3
Nacional,Treinta y Tres,125,FEF,Departamental,71,16
Nacional,Treinta y Tres,125,FEF,Departamental,97,1
Nacional,Treinta y Tres,125,FEF,Departamental,103,2
Nacional,Treinta y Tres,125,FEF,Departamental,171,1
Nacional,Treinta y Tres,125,FEF,Departamental,430,4
Nacional,Treinta y Tres,125,FEF,Departamental,474,2
Nacional,Treinta y Tres,125,FEF,Departamental,504,2
Nacional,Treinta y Tres,125,FEF,Departamental,2520,3
Nacional,Treinta y Tres,125,FEF,Departamental,4747,1
Nacional,Treinta y Tres,126,FEF,Departamental,4,2
Nacional,Treinta y Tres,126,FEF,Departamental,6,1
Nacional,Treinta y Tres,126,FEF,Departamental,8,7
Nacional,Treinta y Tres,126,FEF,Departamental,17,1
Nacional,Treinta y Tres,126,FEF,Departamental,31,9
Nacional,Treinta y Tres,126,FEF,Departamental,33,12
Nacional,Treinta y Tres,126,FEF,Departamental,50,4
Nacional,Treinta y Tres,126,FEF,Departamental,55,3
Nacional,Treinta y Tres,126,FEF,Departamental,71,16
Nacional,Treinta y Tres,126,FEF,Departamental,103,5
Nacional,Treinta y Tres,126,FEF,Departamental,207,2
Nacional,Treinta y Tres,126,FEF,Departamental,430,2
Nacional,Treinta y Tres,126,FEF,Departamental,474,1
Nacional,Treinta y Tres,126,FEF,Departamental,504,4
Nacional,Treinta y Tres,126,FEF,Departamental,2520,3
Nacional,Treinta y Tres,127,FEF,Departamental,4,4
Nacional,Treinta y Tres,127,FEF,Departamental,6,4
Nacional,Treinta y Tres,127,FEF,Departamental,8,9
Nacional,Treinta y Tres,127,FEF,Departamental,17,1
Nacional,Treinta y Tres,127,FEF,Departamental,31,10
Nacional,Treinta y Tres,127,FEF,Departamental,32,2
Nacional,Treinta y Tres,127,FEF,Departamental,33,10
Nacional,Treinta y Tres,127,FEF,Departamental,50,4
Nacional,Treinta y Tres,127,FEF,Departamental,55,3
Nacional,Treinta y Tres,127,FEF,Departamental,71,10
Nacional,Treinta y Tres,127,FEF,Departamental,97,2
Nacional,Treinta y Tres,127,FEF,Departamental,103,2
Nacional,Treinta y Tres,127,FEF,Departamental,171,1
Nacional,Treinta y Tres,127,FEF,Departamental,207,2
Nacional,Treinta y Tres,127,FEF,Departamental,474,2
Nacional,Treinta y Tres,127,FEF,Departamental,504,2
Nacional,Treinta y Tres,127,FEF,Departamental,2520,1
Nacional,Treinta y Tres,127,FEF,Departamental,4747,2
Nacional,Treinta y Tres,128,FEF,Departamental,4,3
Nacional,Treinta y Tres,128,FEF,Departamental,6,3
Nacional,Treinta y Tres,128,FEF,Departamental,8,13
Nacional,Treinta y Tres,128,FEF,Departamental,17,1
Nacional,Treinta y Tres,128,FEF,Departamental,26,1
Nacional,Treinta y Tres,128,FEF,Departamental,31,13
Nacional,Treinta y Tres,128,FEF,Departamental,32,3
Nacional,Treinta y Tres,128,FEF,Departamental,33,4
Nacional,Treinta y Tres,128,FEF,Departamental,50,3
Nacional,Treinta y Tres,128,FEF,Departamental,55,4
Nacional,Treinta y Tres,128,FEF,Departamental,71,17
Nacional,Treinta y Tres,128,FEF,Departamental,97,2
Nacional,Treinta y Tres,128,FEF,Departamental,103,2
Nacional,Treinta y Tres,128,FEF,Departamental,207,1
Nacional,Treinta y Tres,128,FEF,Departamental,474,2
Nacional,Treinta y Tres,128,FEF,Departamental,504,2
Nacional,Treinta y Tres,128,FEF,Departamental,2520,1
Nacional,Treinta y Tres,128,FEF,Departamental,4747,2
Nacional,Treinta y Tres,129,FEF,Departamental,4,1
Nacional,Treinta y Tres,129,FEF,Departamental,8,17
Nacional,Treinta y Tres,129,FEF,Departamental,17,1
Nacional,Treinta y Tres,129,FEF,Departamental,26,1
Nacional,Treinta y Tres,129,FEF,Departamental,31,17
Nacional,Treinta y Tres,129,FEF,Departamental,32,2
Nacional,Treinta y Tres,129,FEF,Departamental,33,15
Nacional,Treinta y Tres,129,FEF,Departamental,36,1
Nacional,Treinta y Tres,129,FEF,Departamental,50,2
Nacional,Treinta y Tres,129,FEF,Departamental,55,3
Nacional,Treinta y Tres,129,FEF,Departamental,71,12
Nacional,Treinta y Tres,129,FEF,Departamental,103,2
Nacional,Treinta y Tres,129,FEF,Departamental,171,1
Nacional,Treinta y Tres,129,FEF,Departamental,207,1
Nacional,Treinta y Tres,129,FEF,Departamental,430,1
Nacional,Treinta y Tres,129,FEF,Departamental,474,1
Nacional,Treinta y Tres,129,FEF,Departamental,504,7
Nacional,Treinta y Tres,130,FEF,Departamental,4,1
Nacional,Treinta y Tres,130,FEF,Departamental,6,3
Nacional,Treinta y Tres,130,FEF,Departamental,8,10
Nacional,Treinta y Tres,130,FEF,Departamental,21,1
Nacional,Treinta y Tres,130,FEF,Departamental,26,2
Nacional,Treinta y Tres,130,FEF,Departamental,31,9
Nacional,Treinta y Tres,130,FEF,Departamental,33,8
Nacional,Treinta y Tres,130,FEF,Departamental,50,2
Nacional,Treinta y Tres,130,FEF,Departamental,55,2
Nacional,Treinta y Tres,130,FEF,Departamental,71,18
Nacional,Treinta y Tres,130,FEF,Departamental,97,1
Nacional,Treinta y Tres,130,FEF,Departamental,103,5
Nacional,Treinta y Tres,130,FEF,Departamental,504,4
Nacional,Treinta y Tres,130,FEF,Departamental,2520,2
Nacional,Treinta y Tres,131,FEF,Departamental,4,1
Nacional,Treinta y Tres,131,FEF,Departamental,8,7
Nacional,Treinta y Tres,131,FEF,Departamental,17,3
Nacional,Treinta y Tres,131,FEF,Departamental,26,1
Nacional,Treinta y Tres,131,FEF,Departamental,31,9
Nacional,Treinta y Tres,131,FEF,Departamental,32,1
Nacional,Treinta y Tres,131,FEF,Departamental,33,7
Nacional,Treinta y Tres,131,FEF,Departamental,50,1
Nacional,Treinta y Tres,131,FEF,Departamental,55,2
Nacional,Treinta y Tres,131,FEF,Departamental,71,17
Nacional,Treinta y Tres,131,FEF,Departamental,97,3
Nacional,Treinta y Tres,131,FEF,Departamental,103,2
Nacional,Treinta y Tres,131,FEF,Departamental,171,1
Nacional,Treinta y Tres,131,FEF,Departamental,474,1
Nacional,Treinta y Tres,131,FEF,Departamental,504,4
Nacional,Treinta y Tres,131,FEF,Departamental,2520,1
Nacional,Treinta y Tres,131,FEF,Departamental,4747,3
Nacional,Treinta y Tres,132,FEF,Departamental,4,4
Nacional,Treinta y Tres,132,FEF,Departamental,8,12
Nacional,Treinta y Tres,132,FEF,Departamental,17,2
Nacional,Treinta y Tres,132,FEF,Departamental,21,1
Nacional,Treinta y Tres,132,FEF,Departamental,26,6
Nacional,Treinta y Tres,132,FEF,Departamental,31,7
Nacional,Treinta y Tres,132,FEF,Departamental,32,2
Nacional,Treinta y Tres,132,FEF,Departamental,33,10
Nacional,Treinta y Tres,132,FEF,Departamental,50,1
Nacional,Treinta y Tres,132,FEF,Departamental,55,2
Nacional,Treinta y Tres,132,FEF,Departamental,71,10
Nacional,Treinta y Tres,132,FEF,Departamental,171,1
Nacional,Treinta y Tres,132,FEF,Departamental,207,2
Nacional,Treinta y Tres,132,FEF,Departamental,504,4
Nacional,Treinta y Tres,132,FEF,Departamental,2520,3
Nacional,Treinta y Tres,132,FEF,Departamental,4747,2
Nacional,Treinta y Tres,9001,FZZ,Departamental,4,11
Nacional,Treinta y Tres,9001,FZZ,Departamental,6,7
Nacional,Treinta y Tres,9001,FZZ,Departamental,8,32
Nacional,Treinta y Tres,9001,FZZ,Departamental,17,1
Nacional,Treinta y Tres,9001,FZZ,Departamental,26,1
Nacional,Treinta y Tres,9001,FZZ,Departamental,31,18
Nacional,Treinta y Tres,9001,FZZ,Departamental,32,3
Nacional,Treinta y Tres,9001,FZZ,Departamental,33,18
Nacional,Treinta y Tres,9001,FZZ,Departamental,36,1
Nacional,Treinta y Tres,9001,FZZ,Departamental,50,2
Nacional,Treinta y Tres,9001,FZZ,Departamental,55,7
Nacional,Treinta y Tres,9001,FZZ,Departamental,71,44
Nacional,Treinta y Tres,9001,FZZ,Departamental,97,9
Nacional,Treinta y Tres,9001,FZZ,Departamental,103,9
Nacional,Treinta y Tres,9001,FZZ,Departamental,171,2
Nacional,Treinta y Tres,9001,FZZ,Departamental,207,1
Nacional,Treinta y Tres,9001,FZZ,Departamental,474,3
Nacional,Treinta y Tres,9001,FZZ,Departamental,504,17
Nacional,Treinta y Tres,9001,FZZ,Departamental,1914,2
Nacional,Treinta y Tres,9001,FZZ,Departamental,2520,5
Nacional,Treinta y Tres,9002,FZZ,Departamental,4,11
Nacional,Treinta y Tres,9002,FZZ,Departamental,6,8
Nacional,Treinta y Tres,9002,FZZ,Departamental,8,46
Nacional,Treinta y Tres,9002,FZZ,Departamental,17,4
Nacional,Treinta y Tres,9002,FZZ,Departamental,26,4
Nacional,Treinta y Tres,9002,FZZ,Departamental,31,26
Nacional,Treinta y Tres,9002,FZZ,Departamental,32,2
Nacional,Treinta y Tres,9002,FZZ,Departamental,33,11
Nacional,Treinta y Tres,9002,FZZ,Departamental,36,1
Nacional,Treinta y Tres,9002,FZZ,Departamental,50,2
Nacional,Treinta y Tres,9002,FZZ,Departamental,55,9
Nacional,Treinta y Tres,9002,FZZ,Departamental,71,48
Nacional,Treinta y Tres,9002,FZZ,Departamental,97,9
Nacional,Treinta y Tres,9002,FZZ,Departamental,103,10
Nacional,Treinta y Tres,9002,FZZ,Departamental,171,2
Nacional,Treinta y Tres,9002,FZZ,Departamental,207,1
Nacional,Treinta y Tres,9002,FZZ,Departamental,474,1
Nacional,Treinta y Tres,9002,FZZ,Departamental,504,15
Nacional,Treinta y Tres,9002,FZZ,Departamental,1400,10
Nacional,Treinta y Tres,9002,FZZ,Departamental,2520,4
Nacional,Treinta y Tres,9002,FZZ,Departamental,4747,3
