ACTO,CONVOCATORIA,DEPTO,CIRCUITO,SERIES,ESCRUTINIO,HOJA,CNT_VOTOS
2024-06-30,Frente_Amplio_-_O.D.D.,Treinta y Tres,61,FBA,Departamental,402121,3
2024-06-30,Frente_Amplio_-_O.D.D.,Treinta y Tres,62,FBA,Departamental,190,3
2024-06-30,Frente_Amplio_-_O.D.D.,Treinta y Tres,62,FBA,Departamental,195,2
2024-06-30,Frente_Amplio_-_O.D.D.,Treinta y Tres,62,FBA,Departamental,1609,4
2024-06-30,Frente_Amplio_-_O.D.D.,Treinta y Tres,62,FBA,Departamental,2001,1
2024-06-30,Frente_Amplio_-_O.D.D.,Treinta y Tres,62,FBA,Departamental,3727,2
2024-06-30,Frente_Amplio_-_O.D.D.,Treinta y Tres,62,FBA,Departamental,402121,11
2024-06-30,Frente_Amplio_-_O.D.D.,Treinta y Tres,63,FBA,Departamental,190,3
2024-06-30,Frente_Amplio_-_O.D.D.,Treinta y Tres,63,FBA,Departamental,777,1
2024-06-30,Frente_Amplio_-_O.D.D.,Treinta y Tres,63,FBA,Departamental,1609,2
2024-06-30,Frente_Amplio_-_O.D.D.,Treinta y Tres,63,FBA,Departamental,2001,2
2024-06-30,Frente_Amplio_-_O.D.D.,Treinta y Tres,63,FBA,Departamental,3727,1
2024-06-30,Frente_Amplio_-_O.D.D.,Treinta y Tres,63,FBA,Departamental,402121,8
2024-06-30,Frente_Amplio_-_O.D.D.,Treinta y Tres,64,FBA,Departamental,190,4
2024-06-30,Frente_Amplio_-_O.D.D.,Treinta y Tres,64,FBA,Departamental,195,1
2024-06-30,Frente_Amplio_-_O.D.D.,Treinta y Tres,64,FBA,Departamental,1609,5
2024-06-30,Frente_Amplio_-_O.D.D.,Treinta y Tres,64,FBA,Departamental,2001,2
2024-06-30,Frente_Amplio_-_O.D.D.,Treinta y Tres,64,FBA,Departamental,11968,1
2024-06-30,Frente_Amplio_-_O.D.D.,Treinta y Tres,64,FBA,Departamental,402121,6
2024-06-30,Frente_Amplio_-_O.D.D.,Treinta y Tres,65,FBA,Departamental,190,2
2024-06-30,Frente_Amplio_-_O.D.D.,Treinta y Tres,65,FBA,Departamental,195,1
2024-06-30,Frente_Amplio_-_O.D.D.,Treinta y Tres,65,FBA,Departamental,1441,1
2024-06-30,Frente_Amplio_-_O.D.D.,Treinta y Tres,65,FBA,Departamental,1609,2
2024-06-30,Frente_Amplio_-_O.D.D.,Treinta y Tres,65,FBA,Departamental,1789,2
2024-06-30,Frente_Amplio_-_O.D.D.,Treinta y Tres,65,FBA,Departamental,2001,5
2024-06-30,Frente_Amplio_-_O.D.D.,Treinta y Tres,65,FBA,Departamental,3727,1
2024-06-30,Frente_Amplio_-_O.D.D.,Treinta y Tres,65,FBA,Departamental,402121,8
2024-06-30,Frente_Amplio_-_O.D.D.,Treinta y Tres,66,FBA,Departamental,190,1
2024-06-30,Frente_Amplio_-_O.D.D.,Treinta y Tres,66,FBA,Departamental,195,2
2024-06-30,Frente_Amplio_-_O.D.D.,Treinta y Tres,66,FBA,Departamental,1609,1
2024-06-30,Frente_Amplio_-_O.D.D.,Treinta y Tres,66,FBA,Departamental,2001,1
2024-06-30,Frente_Amplio_-_O.D.D.,Treinta y Tres,66,FBA,Departamental,3727,1
2024-06-30,Frente_Amplio_-_O.D.D.,Treinta y Tres,66,FBA,Departamental,402121,9
2024-06-30,Frente_Amplio_-_O.D.D.,Treinta y Tres,67,FBA,Departamental,190,1
2024-06-30,Frente_Amplio_-_O.D.D.,Treinta y Tres,67,FBA,Departamental,195,1
2024-06-30,Frente_Amplio_-_O.D.D.,Treinta y Tres,67,FBA,Departamental,777,1
2024-06-30,Frente_Amplio_-_O.D.D.,Treinta y Tres,67,FBA,Departamental,1609,2
2024-06-30,Frente_Amplio_-_O.D.D.,Treinta y Tres,67,FBA,Departamental,3727,1
2024-06-30,Frente_Amplio_-_O.D.D.,Treinta y Tres,67,FBA,Departamental,402121,6
2024-06-30,Frente_Amplio_-_O.D.D.,Treinta y Tres,68,FBA,Departamental,190,1
2024-06-30,Frente_Amplio_-_O.D.D.,Treinta y Tres,68,FBA,Departamental,195,1
2024-06-30,Frente_Amplio_-_O.D.D.,Treinta y Tres,68,FBA,Departamental,1609,5
2024-06-30,Frente_Amplio_-_O.D.D.,Treinta y Tres,68,FBA,Departamental,1789,1
2024-06-30,Frente_Amplio_-_O.D.D.,Treinta y Tres,68,FBA,Departamental,2001,3
2024-06-30,Frente_Amplio_-_O.D.D.,Treinta y Tres,69,FBA,Departamental,190,7
2024-06-30,Frente_Amplio_-_O.D.D.,Treinta y Tres,69,FBA,Departamental,195,1
2024-06-30,Frente_Amplio_-_O.D.D.,Treinta y Tres,69,FBA,Departamental,1609,1
2024-06-30,Frente_Amplio_-_O.D.D.,Treinta y Tres,69,FBA,Departamental,2001,4
2024-06-30,Frente_Amplio_-_O.D.D.,Treinta y Tres,69,FBA,Departamental,3727,1
2024-06-30,Frente_Amplio_-_O.D.D.,Treinta y Tres,69,FBA,Departamental,11968,1
2024-06-30,Frente_Amplio_-_O.D.D.,Treinta y Tres,69,FBA,Departamental,402121,3
2024-06-30,Frente_Amplio_-_O.D.D.,Treinta y Tres,70,FBA,Departamental,190,6
2024-06-30,Frente_Amplio_-_O.D.D.,Treinta y Tres,70,FBA,Departamental,195,2
2024-06-30,Frente_Amplio_-_O.D.D.,Treinta y Tres,70,FBA,Departamental,777,1
2024-06-30,Frente_Amplio_-_O.D.D.,Treinta y Tres,70,FBA,Departamental,1609,4
2024-06-30,Frente_Amplio_-_O.D.D.,Treinta y Tres,70,FBA,Departamental,402121,3
2024-06-30,Frente_Amplio_-_O.D.D.,Treinta y Tres,71,FBB,Departamental,311,1
2024-06-30,Frente_Amplio_-_O.D.D.,Treinta y Tres,72,FBC,Departamental,190,7
2024-06-30,Frente_Amplio_-_O.D.D.,Treinta y Tres,72,FBC,Departamental,195,8
2024-06-30,Frente_Amplio_-_O.D.D.,Treinta y Tres,72,FBC,Departamental,2001,2
2024-06-30,Frente_Amplio_-_O.D.D.,Treinta y Tres,72,FBC,Departamental,402121,1
2024-06-30,Frente_Amplio_-_O.D.D.,Treinta y Tres,73,FBC,Departamental,190,9
2024-06-30,Frente_Amplio_-_O.D.D.,Treinta y Tres,73,FBC,Departamental,195,10
2024-06-30,Frente_Amplio_-_O.D.D.,Treinta y Tres,73,FBC,Departamental,777,2
2024-06-30,Frente_Amplio_-_O.D.D.,Treinta y Tres,73,FBC,Departamental,1609,1
2024-06-30,Frente_Amplio_-_O.D.D.,Treinta y Tres,73,FBC,Departamental,2001,1
2024-06-30,Frente_Amplio_-_O.D.D.,Treinta y Tres,73,FBC,Departamental,402121,9
2024-06-30,Frente_Amplio_-_O.D.D.,Treinta y Tres,74,FBC,Departamental,190,7
2024-06-30,Frente_Amplio_-_O.D.D.,Treinta y Tres,74,FBC,Departamental,195,5
2024-06-30,Frente_Amplio_-_O.D.D.,Treinta y Tres,74,FBC,Departamental,402121,4
2024-06-30,Frente_Amplio_-_O.D.D.,Treinta y Tres,75,FBC,Departamental,190,2
2024-06-30,Frente_Amplio_-_O.D.D.,Treinta y Tres,75,FBC,Departamental,195,7
2024-06-30,Frente_Amplio_-_O.D.D.,Treinta y Tres,75,FBC,Departamental,1609,2
2024-06-30,Frente_Amplio_-_O.D.D.,Treinta y Tres,75,FBC,Departamental,402121,2
2024-06-30,Frente_Amplio_-_O.D.D.,Treinta y Tres,76,FBC,Departamental,190,10
2024-06-30,Frente_Amplio_-_O.D.D.,Treinta y Tres,76,FBC,Departamental,3727,1
2024-06-30,Frente_Amplio_-_O.D.D.,Treinta y Tres,76,FBC,Departamental,402121,4
2024-06-30,Frente_Amplio_-_O.D.D.,Treinta y Tres,77,FBD,Departamental,2001,1
2024-06-30,Frente_Amplio_-_O.D.D.,Treinta y Tres,77,FBD,Departamental,3727,1
2024-06-30,Frente_Amplio_-_O.D.D.,Treinta y Tres,77,FBD,Departamental,402121,1
2024-06-30,Frente_Amplio_-_O.D.D.,Treinta y Tres,78,FBE,Departamental,190,3
2024-06-30,Frente_Amplio_-_O.D.D.,Treinta y Tres,78,FBE,Departamental,195,1
2024-06-30,Frente_Amplio_-_O.D.D.,Treinta y Tres,78,FBE,Departamental,1609,6
2024-06-30,Frente_Amplio_-_O.D.D.,Treinta y Tres,78,FBE,Departamental,402121,1
2024-06-30,Frente_Amplio_-_O.D.D.,Treinta y Tres,79,FBE,Departamental,190,2
2024-06-30,Frente_Amplio_-_O.D.D.,Treinta y Tres,79,FBE,Departamental,1609,5
2024-06-30,Frente_Amplio_-_O.D.D.,Treinta y Tres,79,FBE,Departamental,2001,1
2024-06-30,Frente_Amplio_-_O.D.D.,Treinta y Tres,79,FBE,Departamental,11968,1
2024-06-30,Frente_Amplio_-_O.D.D.,Treinta y Tres,79,FBE,Departamental,402121,5
2024-06-30,Frente_Amplio_-_O.D.D.,Treinta y Tres,80,FBE,Departamental,1609,3
2024-06-30,Frente_Amplio_-_O.D.D.,Treinta y Tres,80,FBE,Departamental,402121,4
2024-06-30,Frente_Amplio_-_O.D.D.,Treinta y Tres,82,FCA,Departamental,190,1
2024-06-30,Frente_Amplio_-_O.D.D.,Treinta y Tres,82,FCA,Departamental,195,5
2024-06-30,Frente_Amplio_-_O.D.D.,Treinta y Tres,82,FCA,Departamental,1624,2
2024-06-30,Frente_Amplio_-_O.D.D.,Treinta y Tres,82,FCA,Departamental,2001,1
2024-06-30,Frente_Amplio_-_O.D.D.,Treinta y Tres,82,FCA,Departamental,402121,1
2024-06-30,Frente_Amplio_-_O.D.D.,Treinta y Tres,83,FCB,Departamental,195,3
2024-06-30,Frente_Amplio_-_O.D.D.,Treinta y Tres,83,FCB,Departamental,777,1
2024-06-30,Frente_Amplio_-_O.D.D.,Treinta y Tres,83,FCB,Departamental,1609,1
2024-06-30,Frente_Amplio_-_O.D.D.,Treinta y Tres,83,FCB,Departamental,1789,2
2024-06-30,Frente_Amplio_-_O.D.D.,Treinta y Tres,83,FCB,Departamental,402121,6
2024-06-30,Frente_Amplio_-_O.D.D.,Treinta y Tres,84,FCB,Departamental,195,5
2024-06-30,Frente_Amplio_-_O.D.D.,Treinta y Tres,84,FCB,Departamental,1609,1
2024-06-30,Frente_Amplio_-_O.D.D.,Treinta y Tres,84,FCB,Departamental,2001,3
2024-06-30,Frente_Amplio_-_O.D.D.,Treinta y Tres,84,FCB,Departamental,402121,2
2024-06-30,Frente_Amplio_-_O.D.D.,Treinta y Tres,85,FCC,Departamental,195,2
2024-06-30,Frente_Amplio_-_O.D.D.,Treinta y Tres,87,FCE,Departamental,190,5
2024-06-30,Frente_Amplio_-_O.D.D.,Treinta y Tres,87,FCE,Departamental,1609,8
2024-06-30,Frente_Amplio_-_O.D.D.,Treinta y Tres,87,FCE,Departamental,402121,6
2024-06-30,Frente_Amplio_-_O.D.D.,Treinta y Tres,89,FDA,Departamental,190,1
2024-06-30,Frente_Amplio_-_O.D.D.,Treinta y Tres,89,FDA,Departamental,1609,6
2024-06-30,Frente_Amplio_-_O.D.D.,Treinta y Tres,89,FDA,Departamental,3727,3
2024-06-30,Frente_Amplio_-_O.D.D.,Treinta y Tres,89,FDA,Departamental,402121,2
2024-06-30,Frente_Amplio_-_O.D.D.,Treinta y Tres,90,FDA,Departamental,1609,6
2024-06-30,Frente_Amplio_-_O.D.D.,Treinta y Tres,90,FDA,Departamental,2001,1
2024-06-30,Frente_Amplio_-_O.D.D.,Treinta y Tres,90,FDA,Departamental,3727,1
2024-06-30,Frente_Amplio_-_O.D.D.,Treinta y Tres,90,FDA,Departamental,402121,5
2024-06-30,Frente_Amplio_-_O.D.D.,Treinta y Tres,91,FDA,Departamental,190,2
2024-06-30,Frente_Amplio_-_O.D.D.,Treinta y Tres,91,FDA,Departamental,1609,8
2024-06-30,Frente_Amplio_-_O.D.D.,Treinta y Tres,91,FDA,Departamental,1624,1
2024-06-30,Frente_Amplio_-_O.D.D.,Treinta y Tres,91,FDA,Departamental,1789,1
2024-06-30,Frente_Amplio_-_O.D.D.,Treinta y Tres,91,FDA,Departamental,402121,12
2024-06-30,Frente_Amplio_-_O.D.D.,Treinta y Tres,92,FDA,Departamental,1609,8
2024-06-30,Frente_Amplio_-_O.D.D.,Treinta y Tres,92,FDA,Departamental,2001,1
2024-06-30,Frente_Amplio_-_O.D.D.,Treinta y Tres,92,FDA,Departamental,3727,2
2024-06-30,Frente_Amplio_-_O.D.D.,Treinta y Tres,92,FDA,Departamental,402121,9
2024-06-30,Frente_Amplio_-_O.D.D.,Treinta y Tres,93,FDA,Departamental,190,1
2024-06-30,Frente_Amplio_-_O.D.D.,Treinta y Tres,93,FDA,Departamental,1609,9
2024-06-30,Frente_Amplio_-_O.D.D.,Treinta y Tres,93,FDA,Departamental,3727,3
2024-06-30,Frente_Amplio_-_O.D.D.,Treinta y Tres,93,FDA,Departamental,402121,3
2024-06-30,Frente_Amplio_-_O.D.D.,Treinta y Tres,94,FDA,Departamental,311,1
2024-06-30,Frente_Amplio_-_O.D.D.,Treinta y Tres,94,FDA,Departamental,777,1
2024-06-30,Frente_Amplio_-_O.D.D.,Treinta y Tres,94,FDA,Departamental,1441,1
2024-06-30,Frente_Amplio_-_O.D.D.,Treinta y Tres,94,FDA,Departamental,1609,4
2024-06-30,Frente_Amplio_-_O.D.D.,Treinta y Tres,94,FDA,Departamental,402121,5
2024-06-30,Frente_Amplio_-_O.D.D.,Treinta y Tres,95,FDA,Departamental,190,1
2024-06-30,Frente_Amplio_-_O.D.D.,Treinta y Tres,95,FDA,Departamental,1609,4
2024-06-30,Frente_Amplio_-_O.D.D.,Treinta y Tres,95,FDA,Departamental,2001,1
2024-06-30,Frente_Amplio_-_O.D.D.,Treinta y Tres,95,FDA,Departamental,402121,4
2024-06-30,Frente_Amplio_-_O.D.D.,Treinta y Tres,96,FDA,Departamental,1609,9
2024-06-30,Frente_Amplio_-_O.D.D.,Treinta y Tres,96,FDA,Departamental,2001,1
2024-06-30,Frente_Amplio_-_O.D.D.,Treinta y Tres,96,FDA,Departamental,3727,3
2024-06-30,Frente_Amplio_-_O.D.D.,Treinta y Tres,96,FDA,Departamental,402121,8
2024-06-30,Frente_Amplio_-_O.D.D.,Treinta y Tres,97,FDB,Departamental,3727,42
2024-06-30,Frente_Amplio_-_O.D.D.,Treinta y Tres,97,FDB,Departamental,402121,1
2024-06-30,Frente_Amplio_-_O.D.D.,Treinta y Tres,98,FDB,Departamental,3727,35
2024-06-30,Frente_Amplio_-_O.D.D.,Treinta y Tres,99,FDB,Departamental,3727,19
2024-06-30,Frente_Amplio_-_O.D.D.,Treinta y Tres,100,FDB,Departamental,3727,33
2024-06-30,Frente_Amplio_-_O.D.D.,Treinta y Tres,100,FDB,Departamental,402121,1
2024-06-30,Frente_Amplio_-_O.D.D.,Treinta y Tres,101,FDB,Departamental,3727,31
2024-06-30,Frente_Amplio_-_O.D.D.,Treinta y Tres,101,FDB,Departamental,402121,1
2024-06-30,Frente_Amplio_-_O.D.D.,Treinta y Tres,102,FDB,Departamental,3727,31
2024-06-30,Frente_Amplio_-_O.D.D.,Treinta y Tres,102,FDB,Departamental,402121,3
2024-06-30,Frente_Amplio_-_O.D.D.,Treinta y Tres,103,FDB,Departamental,1789,1
2024-06-30,Frente_Amplio_-_O.D.D.,Treinta y Tres,103,FDB,Departamental,3727,42
2024-06-30,Frente_Amplio_-_O.D.D.,Treinta y Tres,104,FDB,Departamental,1624,1
2024-06-30,Frente_Amplio_-_O.D.D.,Treinta y Tres,104,FDB,Departamental,3727,59
2024-06-30,Frente_Amplio_-_O.D.D.,Treinta y Tres,104,FDB,Departamental,402121,2
2024-06-30,Frente_Amplio_-_O.D.D.,Treinta y Tres,105,FDC,Departamental,402121,3
2024-06-30,Frente_Amplio_-_O.D.D.,Treinta y Tres,107,FDE,Departamental,1789,1
2024-06-30,Frente_Amplio_-_O.D.D.,Treinta y Tres,107,FDE,Departamental,3727,8
2024-06-30,Frente_Amplio_-_O.D.D.,Treinta y Tres,108,FEA,Departamental,190,2
2024-06-30,Frente_Amplio_-_O.D.D.,Treinta y Tres,108,FEA,Departamental,195,2
2024-06-30,Frente_Amplio_-_O.D.D.,Treinta y Tres,108,FEA,Departamental,311,1
2024-06-30,Frente_Amplio_-_O.D.D.,Treinta y Tres,108,FEA,Departamental,1609,1
2024-06-30,Frente_Amplio_-_O.D.D.,Treinta y Tres,108,FEA,Departamental,2001,2
2024-06-30,Frente_Amplio_-_O.D.D.,Treinta y Tres,108,FEA,Departamental,3727,1
2024-06-30,Frente_Amplio_-_O.D.D.,Treinta y Tres,108,FEA,Departamental,402121,2
2024-06-30,Frente_Amplio_-_O.D.D.,Treinta y Tres,109,FEA,Departamental,190,2
2024-06-30,Frente_Amplio_-_O.D.D.,Treinta y Tres,109,FEA,Departamental,195,4
2024-06-30,Frente_Amplio_-_O.D.D.,Treinta y Tres,109,FEA,Departamental,1609,1
2024-06-30,Frente_Amplio_-_O.D.D.,Treinta y Tres,109,FEA,Departamental,1789,1
2024-06-30,Frente_Amplio_-_O.D.D.,Treinta y Tres,109,FEA,Departamental,2001,2
2024-06-30,Frente_Amplio_-_O.D.D.,Treinta y Tres,109,FEA,Departamental,3727,1
2024-06-30,Frente_Amplio_-_O.D.D.,Treinta y Tres,109,FEA,Departamental,402121,4
2024-06-30,Frente_Amplio_-_O.D.D.,Treinta y Tres,110,FEA,Departamental,190,1
2024-06-30,Frente_Amplio_-_O.D.D.,Treinta y Tres,110,FEA,Departamental,195,2
2024-06-30,Frente_Amplio_-_O.D.D.,Treinta y Tres,110,FEA,Departamental,777,2
2024-06-30,Frente_Amplio_-_O.D.D.,Treinta y Tres,110,FEA,Departamental,2001,3
2024-06-30,Frente_Amplio_-_O.D.D.,Treinta y Tres,110,FEA,Departamental,3727,1
2024-06-30,Frente_Amplio_-_O.D.D.,Treinta y Tres,110,FEA,Departamental,402121,7
2024-06-30,Frente_Amplio_-_O.D.D.,Treinta y Tres,111,FEA,Departamental,195,4
2024-06-30,Frente_Amplio_-_O.D.D.,Treinta y Tres,111,FEA,Departamental,1609,2
2024-06-30,Frente_Amplio_-_O.D.D.,Treinta y Tres,111,FEA,Departamental,2001,2
2024-06-30,Frente_Amplio_-_O.D.D.,Treinta y Tres,111,FEA,Departamental,402121,1
2024-06-30,Frente_Amplio_-_O.D.D.,Treinta y Tres,112,FEA,Departamental,190,3
2024-06-30,Frente_Amplio_-_O.D.D.,Treinta y Tres,112,FEA,Departamental,195,3
2024-06-30,Frente_Amplio_-_O.D.D.,Treinta y Tres,112,FEA,Departamental,777,1
2024-06-30,Frente_Amplio_-_O.D.D.,Treinta y Tres,112,FEA,Departamental,402121,4
2024-06-30,Frente_Amplio_-_O.D.D.,Treinta y Tres,116,FEE,Departamental,311,3
2024-06-30,Frente_Amplio_-_O.D.D.,Treinta y Tres,116,FEE,Departamental,1609,1
2024-06-30,Frente_Amplio_-_O.D.D.,Treinta y Tres,116,FEE,Departamental,3727,1
2024-06-30,Frente_Amplio_-_O.D.D.,Treinta y Tres,117,FEF,Departamental,195,3
2024-06-30,Frente_Amplio_-_O.D.D.,Treinta y Tres,117,FEF,Departamental,1609,1
2024-06-30,Frente_Amplio_-_O.D.D.,Treinta y Tres,117,FEF,Departamental,1789,1
2024-06-30,Frente_Amplio_-_O.D.D.,Treinta y Tres,117,FEF,Departamental,2001,2
2024-06-30,Frente_Amplio_-_O.D.D.,Treinta y Tres,117,FEF,Departamental,3727,1
2024-06-30,Frente_Amplio_-_O.D.D.,Treinta y Tres,117,FEF,Departamental,402121,3
2024-06-30,Frente_Amplio_-_O.D.D.,Treinta y Tres,118,FEF,Departamental,190,7
2024-06-30,Frente_Amplio_-_O.D.D.,Treinta y Tres,118,FEF,Departamental,195,9
2024-06-30,Frente_Amplio_-_O.D.D.,Treinta y Tres,118,FEF,Departamental,777,2
2024-06-30,Frente_Amplio_-_O.D.D.,Treinta y Tres,118,FEF,Departamental,1441,1
2024-06-30,Frente_Amplio_-_O.D.D.,Treinta y Tres,118,FEF,Departamental,1609,3
2024-06-30,Frente_Amplio_-_O.D.D.,Treinta y Tres,118,FEF,Departamental,1624,2
2024-06-30,Frente_Amplio_-_O.D.D.,Treinta y Tres,118,FEF,Departamental,1789,2
2024-06-30,Frente_Amplio_-_O.D.D.,Treinta y Tres,118,FEF,Departamental,2001,3
2024-06-30,Frente_Amplio_-_O.D.D.,Treinta y Tres,118,FEF,Departamental,11968,1
2024-06-30,Frente_Amplio_-_O.D.D.,Treinta y Tres,118,FEF,Departamental,402121,8
2024-06-30,Frente_Amplio_-_O.D.D.,Treinta y Tres,119,FEF,Departamental,190,1
2024-06-30,Frente_Amplio_-_O.D.D.,Treinta y Tres,119,FEF,Departamental,195,3
2024-06-30,Frente_Amplio_-_O.D.D.,Treinta y Tres,119,FEF,Departamental,777,2
2024-06-30,Frente_Amplio_-_O.D.D.,Treinta y Tres,119,FEF,Departamental,1609,2
2024-06-30,Frente_Amplio_-_O.D.D.,Treinta y Tres,119,FEF,Departamental,1624,2
2024-06-30,Frente_Amplio_-_O.D.D.,Treinta y Tres,119,FEF,Departamental,2001,3
2024-06-30,Frente_Amplio_-_O.D.D.,Treinta y Tres,119,FEF,Departamental,402121,6
2024-06-30,Frente_Amplio_-_O.D.D.,Treinta y Tres,120,FEF,Departamental,190,2
2024-06-30,Frente_Amplio_-_O.D.D.,Treinta y Tres,120,FEF,Departamental,195,9
2024-06-30,Frente_Amplio_-_O.D.D.,Treinta y Tres,120,FEF,Departamental,777,2
2024-06-30,Frente_Amplio_-_O.D.D.,Treinta y Tres,120,FEF,Departamental,1624,3
2024-06-30,Frente_Amplio_-_O.D.D.,Treinta y Tres,120,FEF,Departamental,1789,2
2024-06-30,Frente_Amplio_-_O.D.D.,Treinta y Tres,120,FEF,Departamental,2001,3
2024-06-30,Frente_Amplio_-_O.D.D.,Treinta y Tres,120,FEF,Departamental,402121,8
2024-06-30,Frente_Amplio_-_O.D.D.,Treinta y Tres,121,FEF,Departamental,190,1
2024-06-30,Frente_Amplio_-_O.D.D.,Treinta y Tres,121,FEF,Departamental,195,5
2024-06-30,Frente_Amplio_-_O.D.D.,Treinta y Tres,121,FEF,Departamental,311,1
2024-06-30,Frente_Amplio_-_O.D.D.,Treinta y Tres,121,FEF,Departamental,1609,1
2024-06-30,Frente_Amplio_-_O.D.D.,Treinta y Tres,121,FEF,Departamental,2001,2
2024-06-30,Frente_Amplio_-_O.D.D.,Treinta y Tres,121,FEF,Departamental,402121,13
2024-06-30,Frente_Amplio_-_O.D.D.,Treinta y Tres,122,FEF,Departamental,190,5
2024-06-30,Frente_Amplio_-_O.D.D.,Treinta y Tres,122,FEF,Departamental,195,9
2024-06-30,Frente_Amplio_-_O.D.D.,Treinta y Tres,122,FEF,Departamental,311,2
2024-06-30,Frente_Amplio_-_O.D.D.,Treinta y Tres,122,FEF,Departamental,777,1
2024-06-30,Frente_Amplio_-_O.D.D.,Treinta y Tres,122,FEF,Departamental,1609,2
2024-06-30,Frente_Amplio_-_O.D.D.,Treinta y Tres,122,FEF,Departamental,1624,3
2024-06-30,Frente_Amplio_-_O.D.D.,Treinta y Tres,122,FEF,Departamental,2001,2
2024-06-30,Frente_Amplio_-_O.D.D.,Treinta y Tres,122,FEF,Departamental,3727,2
2024-06-30,Frente_Amplio_-_O.D.D.,Treinta y Tres,122,FEF,Departamental,402121,7
2024-06-30,Frente_Amplio_-_O.D.D.,Treinta y Tres,123,FEF,Departamental,190,1
2024-06-30,Frente_Amplio_-_O.D.D.,Treinta y Tres,123,FEF,Departamental,195,4
2024-06-30,Frente_Amplio_-_O.D.D.,Treinta y Tres,123,FEF,Departamental,311,1
2024-06-30,Frente_Amplio_-_O.D.D.,Treinta y Tres,123,FEF,Departamental,777,1
2024-06-30,Frente_Amplio_-_O.D.D.,Treinta y Tres,123,FEF,Departamental,1441,1
2024-06-30,Frente_Amplio_-_O.D.D.,Treinta y Tres,123,FEF,Departamental,1609,1
2024-06-30,Frente_Amplio_-_O.D.D.,Treinta y Tres,123,FEF,Departamental,2001,3
2024-06-30,Frente_Amplio_-_O.D.D.,Treinta y Tres,123,FEF,Departamental,3727,1
2024-06-30,Frente_Amplio_-_O.D.D.,Treinta y Tres,123,FEF,Departamental,402121,10
2024-06-30,Frente_Amplio_-_O.D.D.,Treinta y Tres,124,FEF,Departamental,190,1
2024-06-30,Frente_Amplio_-_O.D.D.,Treinta y Tres,124,FEF,Departamental,195,1
2024-06-30,Frente_Amplio_-_O.D.D.,Treinta y Tres,124,FEF,Departamental,311,1
2024-06-30,Frente_Amplio_-_O.D.D.,Treinta y Tres,124,FEF,Departamental,1609,4
2024-06-30,Frente_Amplio_-_O.D.D.,Treinta y Tres,124,FEF,Departamental,1624,1
2024-06-30,Frente_Amplio_-_O.D.D.,Treinta y Tres,124,FEF,Departamental,1789,1
2024-06-30,Frente_Amplio_-_O.D.D.,Treinta y Tres,124,FEF,Departamental,2001,2
2024-06-30,Frente_Amplio_-_O.D.D.,Treinta y Tres,124,FEF,Departamental,3727,1
2024-06-30,Frente_Amplio_-_O.D.D.,Treinta y Tres,124,FEF,Departamental,402121,9
2024-06-30,Frente_Amplio_-_O.D.D.,Treinta y Tres,125,FEF,Departamental,195,3
2024-06-30,Frente_Amplio_-_O.D.D.,Treinta y Tres,125,FEF,Departamental,311,2
2024-06-30,Frente_Amplio_-_O.D.D.,Treinta y Tres,125,FEF,Departamental,777,1
2024-06-30,Frente_Amplio_-_O.D.D.,Treinta y Tres,125,FEF,Departamental,1624,1
2024-06-30,Frente_Amplio_-_O.D.D.,Treinta y Tres,125,FEF,Departamental,402121,8
2024-06-30,Frente_Amplio_-_O.D.D.,Treinta y Tres,126,FEF,Departamental,190,3
2024-06-30,Frente_Amplio_-_O.D.D.,Treinta y Tres,126,FEF,Departamental,311,1
2024-06-30,Frente_Amplio_-_O.D.D.,Treinta y Tres,126,FEF,Departamental,1609,1
2024-06-30,Frente_Amplio_-_O.D.D.,Treinta y Tres,126,FEF,Departamental,1624,1
2024-06-30,Frente_Amplio_-_O.D.D.,Treinta y Tres,126,FEF,Departamental,2001,3
2024-06-30,Frente_Amplio_-_O.D.D.,Treinta y Tres,126,FEF,Departamental,402121,3
2024-06-30,Frente_Amplio_-_O.D.D.,Treinta y Tres,127,FEF,Departamental,195,1
2024-06-30,Frente_Amplio_-_O.D.D.,Treinta y Tres,127,FEF,Departamental,311,3
2024-06-30,Frente_Amplio_-_O.D.D.,Treinta y Tres,127,FEF,Departamental,777,1
2024-06-30,Frente_Amplio_-_O.D.D.,Treinta y Tres,127,FEF,Departamental,1609,3
2024-06-30,Frente_Amplio_-_O.D.D.,Treinta y Tres,127,FEF,Departamental,1624,1
2024-06-30,Frente_Amplio_-_O.D.D.,Treinta y Tres,127,FEF,Departamental,1789,1
2024-06-30,Frente_Amplio_-_O.D.D.,Treinta y Tres,127,FEF,Departamental,2001,2
2024-06-30,Frente_Amplio_-_O.D.D.,Treinta y Tres,127,FEF,Departamental,402121,9
2024-06-30,Frente_Amplio_-_O.D.D.,Treinta y Tres,128,FEF,Departamental,190,1
2024-06-30,Frente_Amplio_-_O.D.D.,Treinta y Tres,128,FEF,Departamental,195,4
2024-06-30,Frente_Amplio_-_O.D.D.,Treinta y Tres,128,FEF,Departamental,311,2
2024-06-30,Frente_Amplio_-_O.D.D.,Treinta y Tres,128,FEF,Departamental,1609,1
2024-06-30,Frente_Amplio_-_O.D.D.,Treinta y Tres,128,FEF,Departamental,1789,1
2024-06-30,Frente_Amplio_-_O.D.D.,Treinta y Tres,128,FEF,Departamental,402121,8
