ACTO,CONVOCATORIA,DEPTO,CIRCUITO,SERIES,ESCRUTINIO,HOJA,CNT_VOTOS
2024-06-30,Asamblea_Popular_-_O.D.D.,Maldonado,11,DAA,Departamental,1326,3
2024-06-30,Asamblea_Popular_-_O.D.D.,Maldonado,12,DAA,Departamental,1326,1
2024-06-30,Asamblea_Popular_-_O.D.D.,Maldonado,14,DAA,Departamental,1326,2
2024-06-30,Asamblea_Popular_-_O.D.D.,Maldonado,24,DAA,Departamental,1326,1
2024-06-30,Asamblea_Popular_-_O.D.D.,Maldonado,70,DAA,Departamental,1326,1
2024-06-30,Asamblea_Popular_-_O.D.D.,Maldonado,76,DAA,Departamental,1326,1
2024-06-30,Asamblea_Popular_-_O.D.D.,Maldonado,83,DAA,Departamental,1326,1
2024-06-30,Asamblea_Popular_-_O.D.D.,Maldonado,139,DAB,Departamental,11917,1
2024-06-30,Asamblea_Popular_-_O.D.D.,Maldonado,154,DAC,Departamental,1326,1
2024-06-30,Asamblea_Popular_-_O.D.D.,Maldonado,181,DAF,Departamental,1326,1
2024-06-30,Asamblea_Popular_-_O.D.D.,Maldonado,206,DAH,Departamental,1326,1
2024-06-30,Asamblea_Popular_-_O.D.D.,Maldonado,216,DAH,Departamental,1326,1
2024-06-30,Asamblea_Popular_-_O.D.D.,Maldonado,223,DAJ,Departamental,1326,1
2024-06-30,Asamblea_Popular_-_O.D.D.,Maldonado,224,DAJ,Departamental,1326,1
2024-06-30,Asamblea_Popular_-_O.D.D.,Maldonado,234,DBA,Departamental,1326,1
2024-06-30,Asamblea_Popular_-_O.D.D.,Maldonado,235,DBA,Departamental,1326,2
2024-06-30,Asamblea_Popular_-_O.D.D.,Maldonado,236,DBA,Departamental,1326,1
2024-06-30,Asamblea_Popular_-_O.D.D.,Maldonado,238,DBA,Departamental,1326,2
2024-06-30,Asamblea_Popular_-_O.D.D.,Maldonado,241,DBA,Departamental,1326,1
2024-06-30,Asamblea_Popular_-_O.D.D.,Maldonado,242,DBA,Departamental,1326,1
2024-06-30,Asamblea_Popular_-_O.D.D.,Maldonado,243,DBA,Departamental,1326,2
2024-06-30,Asamblea_Popular_-_O.D.D.,Maldonado,244,DBA,Departamental,1326,1
2024-06-30,Asamblea_Popular_-_O.D.D.,Maldonado,245,DBA,Departamental,1326,3
2024-06-30,Asamblea_Popular_-_O.D.D.,Maldonado,246,DBA,Departamental,1326,1
2024-06-30,Asamblea_Popular_-_O.D.D.,Maldonado,248,DBA,Departamental,1326,4
2024-06-30,Asamblea_Popular_-_O.D.D.,Maldonado,249,DBA,Departamental,1326,2
2024-06-30,Asamblea_Popular_-_O.D.D.,Maldonado,250,DBA,Departamental,1326,1
2024-06-30,Asamblea_Popular_-_O.D.D.,Maldonado,251,DBA,Departamental,1326,2
2024-06-30,Asamblea_Popular_-_O.D.D.,Maldonado,252,DBA,Departamental,1326,2
2024-06-30,Asamblea_Popular_-_O.D.D.,Maldonado,253,DBA,Departamental,1326,3
2024-06-30,Asamblea_Popular_-_O.D.D.,Maldonado,254,DBA,Departamental,1326,2
2024-06-30,Asamblea_Popular_-_O.D.D.,Maldonado,257,DBA,Departamental,1326,2
2024-06-30,Asamblea_Popular_-_O.D.D.,Maldonado,258,DBA,Departamental,1326,1
2024-06-30,Asamblea_Popular_-_O.D.D.,Maldonado,259,DBA,Departamental,1326,1
2024-06-30,Asamblea_Popular_-_O.D.D.,Maldonado,260,DBA,Departamental,1326,2
2024-06-30,Asamblea_Popular_-_O.D.D.,Maldonado,262,DBA,Departamental,1326,1
2024-06-30,Asamblea_Popular_-_O.D.D.,Maldonado,263,DBA,Departamental,1326,1
2024-06-30,Asamblea_Popular_-_O.D.D.,Maldonado,264,DBA,Departamental,1326,1
2024-06-30,Asamblea_Popular_-_O.D.D.,Maldonado,265,DBA,Departamental,1326,1
2024-06-30,Asamblea_Popular_-_O.D.D.,Maldonado,267,DBA,Departamental,1326,1
2024-06-30,Asamblea_Popular_-_O.D.D.,Maldonado,272,DBA,Departamental,1326,1
2024-06-30,Asamblea_Popular_-_O.D.D.,Maldonado,273,DBA,Departamental,1326,3
2024-06-30,Asamblea_Popular_-_O.D.D.,Maldonado,275,DBA,Departamental,1326,1
2024-06-30,Asamblea_Popular_-_O.D.D.,Maldonado,276,DBA,Departamental,1326,1
2024-06-30,Asamblea_Popular_-_O.D.D.,Maldonado,279,DBD,Departamental,1326,1
2024-06-30,Asamblea_Popular_-_O.D.D.,Maldonado,283,DBE,Departamental,1326,1
2024-06-30,Asamblea_Popular_-_O.D.D.,Maldonado,284,DBE,Departamental,1326,2
2024-06-30,Asamblea_Popular_-_O.D.D.,Maldonado,286,DBE,Departamental,1326,1
2024-06-30,Asamblea_Popular_-_O.D.D.,Maldonado,287,DBF,Departamental,1326,1
2024-06-30,Asamblea_Popular_-_O.D.D.,Maldonado,288,DBF,Departamental,1326,1
2024-06-30,Asamblea_Popular_-_O.D.D.,Maldonado,289,DBF,Departamental,1326,1
2024-06-30,Asamblea_Popular_-_O.D.D.,Maldonado,290,DBF,Departamental,1326,1
2024-06-30,Asamblea_Popular_-_O.D.D.,Maldonado,292,DBG,Departamental,1326,1
2024-06-30,Asamblea_Popular_-_O.D.D.,Maldonado,294,DBG,Departamental,1326,1
2024-06-30,Asamblea_Popular_-_O.D.D.,Maldonado,309,DCA,Departamental,1326,1
2024-06-30,Asamblea_Popular_-_O.D.D.,Maldonado,320,DCB,Departamental,1326,1
2024-06-30,Asamblea_Popular_-_O.D.D.,Maldonado,320,DCB,Departamental,11917,1
2024-06-30,Asamblea_Popular_-_O.D.D.,Maldonado,322,DCB,Departamental,11917,1
2024-06-30,Asamblea_Popular_-_O.D.D.,Maldonado,323,DCB,Departamental,11917,1
2024-06-30,Asamblea_Popular_-_O.D.D.,Maldonado,326,DCB,Departamental,1326,1
2024-06-30,Asamblea_Popular_-_O.D.D.,Maldonado,330,DCB,Departamental,11917,1
2024-06-30,Asamblea_Popular_-_O.D.D.,Maldonado,331,DCB,Departamental,1326,3
2024-06-30,Asamblea_Popular_-_O.D.D.,Maldonado,333,DCB,Departamental,1326,1
2024-06-30,Asamblea_Popular_-_O.D.D.,Maldonado,340,DCB,Departamental,1326,1
2024-06-30,Asamblea_Popular_-_O.D.D.,Maldonado,343,DCB,Departamental,1326,1
2024-06-30,Asamblea_Popular_-_O.D.D.,Maldonado,346,DCB,Departamental,1326,1
2024-06-30,Asamblea_Popular_-_O.D.D.,Maldonado,346,DCB,Departamental,11917,1
2024-06-30,Asamblea_Popular_-_O.D.D.,Maldonado,353,DCD,Departamental,1326,1
2024-06-30,Asamblea_Popular_-_O.D.D.,Maldonado,358,DCF,Departamental,11917,2
2024-06-30,Asamblea_Popular_-_O.D.D.,Maldonado,360,DCG,Departamental,1326,1
2024-06-30,Asamblea_Popular_-_O.D.D.,Maldonado,377,DEF,Departamental,1326,1
2024-06-30,Asamblea_Popular_-_O.D.D.,Maldonado,380,DEH,Departamental,11917,2
2024-06-30,Asamblea_Popular_-_O.D.D.,Maldonado,383,DEH,Departamental,11917,1
2024-06-30,Asamblea_Popular_-_O.D.D.,Maldonado,391,DFA,Departamental,1326,3
2024-06-30,Asamblea_Popular_-_O.D.D.,Maldonado,9000,DZZ,Departamental,1326,1
2024-06-30,Cabildo_Abierto_O.D.D.,Maldonado,1,DAA,Departamental,615,1
2024-06-30,Cabildo_Abierto_O.D.D.,Maldonado,2,DAA,Departamental,51,1
2024-06-30,Cabildo_Abierto_O.D.D.,Maldonado,2,DAA,Departamental,615,1
2024-06-30,Cabildo_Abierto_O.D.D.,Maldonado,3,DAA,Departamental,51,1
2024-06-30,Cabildo_Abierto_O.D.D.,Maldonado,3,DAA,Departamental,615,1
2024-06-30,Cabildo_Abierto_O.D.D.,Maldonado,4,DAA,Departamental,615,1
2024-06-30,Cabildo_Abierto_O.D.D.,Maldonado,5,DAA,Departamental,11820,1
2024-06-30,Cabildo_Abierto_O.D.D.,Maldonado,6,DAA,Departamental,1301,1
2024-06-30,Cabildo_Abierto_O.D.D.,Maldonado,7,DAA,Departamental,51,1
2024-06-30,Cabildo_Abierto_O.D.D.,Maldonado,7,DAA,Departamental,336,2
2024-06-30,Cabildo_Abierto_O.D.D.,Maldonado,8,DAA,Departamental,51,1
2024-06-30,Cabildo_Abierto_O.D.D.,Maldonado,8,DAA,Departamental,1301,1
2024-06-30,Cabildo_Abierto_O.D.D.,Maldonado,9,DAA,Departamental,11820,1
2024-06-30,Cabildo_Abierto_O.D.D.,Maldonado,10,DAA,Departamental,11820,1
2024-06-30,Cabildo_Abierto_O.D.D.,Maldonado,11,DAA,Departamental,37,1
2024-06-30,Cabildo_Abierto_O.D.D.,Maldonado,13,DAA,Departamental,1301,1
2024-06-30,Cabildo_Abierto_O.D.D.,Maldonado,14,DAA,Departamental,336,1
2024-06-30,Cabildo_Abierto_O.D.D.,Maldonado,14,DAA,Departamental,712,1
2024-06-30,Cabildo_Abierto_O.D.D.,Maldonado,15,DAA,Departamental,37,1
2024-06-30,Cabildo_Abierto_O.D.D.,Maldonado,15,DAA,Departamental,336,1
2024-06-30,Cabildo_Abierto_O.D.D.,Maldonado,15,DAA,Departamental,11820,1
2024-06-30,Cabildo_Abierto_O.D.D.,Maldonado,17,DAA,Departamental,51,1
2024-06-30,Cabildo_Abierto_O.D.D.,Maldonado,17,DAA,Departamental,105,1
2024-06-30,Cabildo_Abierto_O.D.D.,Maldonado,18,DAA,Departamental,37,1
2024-06-30,Cabildo_Abierto_O.D.D.,Maldonado,18,DAA,Departamental,336,1
2024-06-30,Cabildo_Abierto_O.D.D.,Maldonado,18,DAA,Departamental,615,1
2024-06-30,Cabildo_Abierto_O.D.D.,Maldonado,18,DAA,Departamental,776,1
2024-06-30,Cabildo_Abierto_O.D.D.,Maldonado,19,DAA,Departamental,51,1
2024-06-30,Cabildo_Abierto_O.D.D.,Maldonado,19,DAA,Departamental,1480,1
2024-06-30,Cabildo_Abierto_O.D.D.,Maldonado,19,DAA,Departamental,11820,1
2024-06-30,Cabildo_Abierto_O.D.D.,Maldonado,20,DAA,Departamental,118,1
2024-06-30,Cabildo_Abierto_O.D.D.,Maldonado,20,DAA,Departamental,849,1
2024-06-30,Cabildo_Abierto_O.D.D.,Maldonado,20,DAA,Departamental,1301,1
2024-06-30,Cabildo_Abierto_O.D.D.,Maldonado,21,DAA,Departamental,51,1
2024-06-30,Cabildo_Abierto_O.D.D.,Maldonado,21,DAA,Departamental,336,1
2024-06-30,Cabildo_Abierto_O.D.D.,Maldonado,21,DAA,Departamental,615,1
2024-06-30,Cabildo_Abierto_O.D.D.,Maldonado,22,DAA,Departamental,51,1
2024-06-30,Cabildo_Abierto_O.D.D.,Maldonado,22,DAA,Departamental,712,1
2024-06-30,Cabildo_Abierto_O.D.D.,Maldonado,23,DAA,Departamental,51,1
2024-06-30,Cabildo_Abierto_O.D.D.,Maldonado,23,DAA,Departamental,615,1
2024-06-30,Cabildo_Abierto_O.D.D.,Maldonado,24,DAA,Departamental,1480,1
2024-06-30,Cabildo_Abierto_O.D.D.,Maldonado,25,DAA,Departamental,37,1
2024-06-30,Cabildo_Abierto_O.D.D.,Maldonado,25,DAA,Departamental,1480,1
2024-06-30,Cabildo_Abierto_O.D.D.,Maldonado,28,DAA,Departamental,51,2
2024-06-30,Cabildo_Abierto_O.D.D.,Maldonado,28,DAA,Departamental,712,1
2024-06-30,Cabildo_Abierto_O.D.D.,Maldonado,29,DAA,Departamental,37,1
2024-06-30,Cabildo_Abierto_O.D.D.,Maldonado,29,DAA,Departamental,51,1
2024-06-30,Cabildo_Abierto_O.D.D.,Maldonado,29,DAA,Departamental,105,1
2024-06-30,Cabildo_Abierto_O.D.D.,Maldonado,29,DAA,Departamental,11820,1
2024-06-30,Cabildo_Abierto_O.D.D.,Maldonado,30,DAA,Departamental,37,1
2024-06-30,Cabildo_Abierto_O.D.D.,Maldonado,30,DAA,Departamental,51,1
2024-06-30,Cabildo_Abierto_O.D.D.,Maldonado,30,DAA,Departamental,615,1
2024-06-30,Cabildo_Abierto_O.D.D.,Maldonado,31,DAA,Departamental,712,1
2024-06-30,Cabildo_Abierto_O.D.D.,Maldonado,31,DAA,Departamental,1480,2
2024-06-30,Cabildo_Abierto_O.D.D.,Maldonado,32,DAA,Departamental,105,1
2024-06-30,Cabildo_Abierto_O.D.D.,Maldonado,33,DAA,Departamental,37,1
2024-06-30,Cabildo_Abierto_O.D.D.,Maldonado,33,DAA,Departamental,105,1
2024-06-30,Cabildo_Abierto_O.D.D.,Maldonado,33,DAA,Departamental,849,1
2024-06-30,Cabildo_Abierto_O.D.D.,Maldonado,35,DAA,Departamental,1480,1
2024-06-30,Cabildo_Abierto_O.D.D.,Maldonado,36,DAA,Departamental,849,1
2024-06-30,Cabildo_Abierto_O.D.D.,Maldonado,37,DAA,Departamental,712,1
2024-06-30,Cabildo_Abierto_O.D.D.,Maldonado,37,DAA,Departamental,1480,1
2024-06-30,Cabildo_Abierto_O.D.D.,Maldonado,37,DAA,Departamental,11820,1
2024-06-30,Cabildo_Abierto_O.D.D.,Maldonado,38,DAA,Departamental,37,1
2024-06-30,Cabildo_Abierto_O.D.D.,Maldonado,38,DAA,Departamental,849,1
2024-06-30,Cabildo_Abierto_O.D.D.,Maldonado,38,DAA,Departamental,1301,1
2024-06-30,Cabildo_Abierto_O.D.D.,Maldonado,39,DAA,Departamental,615,1
2024-06-30,Cabildo_Abierto_O.D.D.,Maldonado,39,DAA,Departamental,776,1
2024-06-30,Cabildo_Abierto_O.D.D.,Maldonado,41,DAA,Departamental,849,1
2024-06-30,Cabildo_Abierto_O.D.D.,Maldonado,42,DAA,Departamental,615,1
2024-06-30,Cabildo_Abierto_O.D.D.,Maldonado,42,DAA,Departamental,712,1
2024-06-30,Cabildo_Abierto_O.D.D.,Maldonado,43,DAA,Departamental,712,1
2024-06-30,Cabildo_Abierto_O.D.D.,Maldonado,43,DAA,Departamental,1301,1
2024-06-30,Cabildo_Abierto_O.D.D.,Maldonado,44,DAA,Departamental,105,1
2024-06-30,Cabildo_Abierto_O.D.D.,Maldonado,44,DAA,Departamental,118,1
2024-06-30,Cabildo_Abierto_O.D.D.,Maldonado,44,DAA,Departamental,849,1
2024-06-30,Cabildo_Abierto_O.D.D.,Maldonado,45,DAA,Departamental,712,1
2024-06-30,Cabildo_Abierto_O.D.D.,Maldonado,45,DAA,Departamental,776,3
2024-06-30,Cabildo_Abierto_O.D.D.,Maldonado,45,DAA,Departamental,11820,1
2024-06-30,Cabildo_Abierto_O.D.D.,Maldonado,46,DAA,Departamental,776,1
2024-06-30,Cabildo_Abierto_O.D.D.,Maldonado,47,DAA,Departamental,336,1
2024-06-30,Cabildo_Abierto_O.D.D.,Maldonado,47,DAA,Departamental,712,1
2024-06-30,Cabildo_Abierto_O.D.D.,Maldonado,47,DAA,Departamental,1301,1
2024-06-30,Cabildo_Abierto_O.D.D.,Maldonado,48,DAA,Departamental,51,2
2024-06-30,Cabildo_Abierto_O.D.D.,Maldonado,48,DAA,Departamental,336,1
2024-06-30,Cabildo_Abierto_O.D.D.,Maldonado,48,DAA,Departamental,615,2
2024-06-30,Cabildo_Abierto_O.D.D.,Maldonado,49,DAA,Departamental,336,1
2024-06-30,Cabildo_Abierto_O.D.D.,Maldonado,51,DAA,Departamental,37,1
2024-06-30,Cabildo_Abierto_O.D.D.,Maldonado,51,DAA,Departamental,615,1
2024-06-30,Cabildo_Abierto_O.D.D.,Maldonado,51,DAA,Departamental,1480,1
2024-06-30,Cabildo_Abierto_O.D.D.,Maldonado,51,DAA,Departamental,11820,2
2024-06-30,Cabildo_Abierto_O.D.D.,Maldonado,52,DAA,Departamental,776,1
2024-06-30,Cabildo_Abierto_O.D.D.,Maldonado,53,DAA,Departamental,336,1
2024-06-30,Cabildo_Abierto_O.D.D.,Maldonado,53,DAA,Departamental,1301,1
2024-06-30,Cabildo_Abierto_O.D.D.,Maldonado,54,DAA,Departamental,336,1
2024-06-30,Cabildo_Abierto_O.D.D.,Maldonado,54,DAA,Departamental,849,1
2024-06-30,Cabildo_Abierto_O.D.D.,Maldonado,54,DAA,Departamental,1301,2
2024-06-30,Cabildo_Abierto_O.D.D.,Maldonado,54,DAA,Departamental,1480,1
2024-06-30,Cabildo_Abierto_O.D.D.,Maldonado,56,DAA,Departamental,37,1
2024-06-30,Cabildo_Abierto_O.D.D.,Maldonado,56,DAA,Departamental,51,1
2024-06-30,Cabildo_Abierto_O.D.D.,Maldonado,56,DAA,Departamental,615,1
2024-06-30,Cabildo_Abierto_O.D.D.,Maldonado,56,DAA,Departamental,849,1
2024-06-30,Cabildo_Abierto_O.D.D.,Maldonado,57,DAA,Departamental,37,2
2024-06-30,Cabildo_Abierto_O.D.D.,Maldonado,57,DAA,Departamental,615,1
2024-06-30,Cabildo_Abierto_O.D.D.,Maldonado,58,DAA,Departamental,51,1
2024-06-30,Cabildo_Abierto_O.D.D.,Maldonado,59,DAA,Departamental,1480,1
2024-06-30,Cabildo_Abierto_O.D.D.,Maldonado,59,DAA,Departamental,11820,3
2024-06-30,Cabildo_Abierto_O.D.D.,Maldonado,60,DAA,Departamental,37,1
2024-06-30,Cabildo_Abierto_O.D.D.,Maldonado,60,DAA,Departamental,1301,1
2024-06-30,Cabildo_Abierto_O.D.D.,Maldonado,61,DAA,Departamental,615,2
2024-06-30,Cabildo_Abierto_O.D.D.,Maldonado,61,DAA,Departamental,1301,1
2024-06-30,Cabildo_Abierto_O.D.D.,Maldonado,61,DAA,Departamental,11820,1
2024-06-30,Cabildo_Abierto_O.D.D.,Maldonado,62,DAA,Departamental,336,1
2024-06-30,Cabildo_Abierto_O.D.D.,Maldonado,62,DAA,Departamental,615,1
2024-06-30,Cabildo_Abierto_O.D.D.,Maldonado,62,DAA,Departamental,776,1
2024-06-30,Cabildo_Abierto_O.D.D.,Maldonado,63,DAA,Departamental,776,1
2024-06-30,Cabildo_Abierto_O.D.D.,Maldonado,63,DAA,Departamental,11820,1
2024-06-30,Cabildo_Abierto_O.D.D.,Maldonado,64,DAA,Departamental,51,1
2024-06-30,Cabildo_Abierto_O.D.D.,Maldonado,64,DAA,Departamental,1480,1
2024-06-30,Cabildo_Abierto_O.D.D.,Maldonado,65,DAA,Departamental,712,1
2024-06-30,Cabildo_Abierto_O.D.D.,Maldonado,65,DAA,Departamental,776,2
2024-06-30,Cabildo_Abierto_O.D.D.,Maldonado,65,DAA,Departamental,11820,1
2024-06-30,Cabildo_Abierto_O.D.D.,Maldonado,66,DAA,Departamental,615,1
2024-06-30,Cabildo_Abierto_O.D.D.,Maldonado,66,DAA,Departamental,1480,1
2024-06-30,Cabildo_Abierto_O.D.D.,Maldonado,67,DAA,Departamental,712,1
2024-06-30,Cabildo_Abierto_O.D.D.,Maldonado,68,DAA,Departamental,336,1
2024-06-30,Cabildo_Abierto_O.D.D.,Maldonado,68,DAA,Departamental,849,1
2024-06-30,Cabildo_Abierto_O.D.D.,Maldonado,69,DAA,Departamental,712,1
2024-06-30,Cabildo_Abierto_O.D.D.,Maldonado,70,DAA,Departamental,51,1
2024-06-30,Cabildo_Abierto_O.D.D.,Maldonado,70,DAA,Departamental,615,1
2024-06-30,Cabildo_Abierto_O.D.D.,Maldonado,70,DAA,Departamental,776,1
2024-06-30,Cabildo_Abierto_O.D.D.,Maldonado,70,DAA,Departamental,849,1
2024-06-30,Cabildo_Abierto_O.D.D.,Maldonado,70,DAA,Departamental,1480,1
2024-06-30,Cabildo_Abierto_O.D.D.,Maldonado,71,DAA,Departamental,51,1
2024-06-30,Cabildo_Abierto_O.D.D.,Maldonado,71,DAA,Departamental,712,2
2024-06-30,Cabildo_Abierto_O.D.D.,Maldonado,73,DAA,Departamental,37,1
2024-06-30,Cabildo_Abierto_O.D.D.,Maldonado,73,DAA,Departamental,1301,1
2024-06-30,Cabildo_Abierto_O.D.D.,Maldonado,74,DAA,Departamental,51,1
2024-06-30,Cabildo_Abierto_O.D.D.,Maldonado,74,DAA,Departamental,336,1
2024-06-30,Cabildo_Abierto_O.D.D.,Maldonado,75,DAA,Departamental,51,1
2024-06-30,Cabildo_Abierto_O.D.D.,Maldonado,76,DAA,Departamental,336,3
2024-06-30,Cabildo_Abierto_O.D.D.,Maldonado,77,DAA,Departamental,336,1
2024-06-30,Cabildo_Abierto_O.D.D.,Maldonado,78,DAA,Departamental,37,1
2024-06-30,Cabildo_Abierto_O.D.D.,Maldonado,78,DAA,Departamental,712,1
2024-06-30,Cabildo_Abierto_O.D.D.,Maldonado,80,DAA,Departamental,51,2
2024-06-30,Cabildo_Abierto_O.D.D.,Maldonado,80,DAA,Departamental,336,2
2024-06-30,Cabildo_Abierto_O.D.D.,Maldonado,81,DAA,Departamental,849,1
2024-06-30,Cabildo_Abierto_O.D.D.,Maldonado,82,DAA,Departamental,336,3
2024-06-30,Cabildo_Abierto_O.D.D.,Maldonado,82,DAA,Departamental,712,1
2024-06-30,Cabildo_Abierto_O.D.D.,Maldonado,82,DAA,Departamental,849,1
2024-06-30,Cabildo_Abierto_O.D.D.,Maldonado,82,DAA,Departamental,11820,2
2024-06-30,Cabildo_Abierto_O.D.D.,Maldonado,84,DAA,Departamental,118,1
2024-06-30,Cabildo_Abierto_O.D.D.,Maldonado,84,DAA,Departamental,1301,1
2024-06-30,Cabildo_Abierto_O.D.D.,Maldonado,85,DAA,Departamental,37,1
2024-06-30,Cabildo_Abierto_O.D.D.,Maldonado,85,DAA,Departamental,776,1
2024-06-30,Cabildo_Abierto_O.D.D.,Maldonado,86,DAA,Departamental,105,1
2024-06-30,Cabildo_Abierto_O.D.D.,Maldonado,86,DAA,Departamental,336,1
2024-06-30,Cabildo_Abierto_O.D.D.,Maldonado,86,DAA,Departamental,1480,1
2024-06-30,Cabildo_Abierto_O.D.D.,Maldonado,87,DAA,Departamental,712,1
2024-06-30,Cabildo_Abierto_O.D.D.,Maldonado,88,DAA,Departamental,336,1
2024-06-30,Cabildo_Abierto_O.D.D.,Maldonado,89,DAA,Departamental,51,4
2024-06-30,Cabildo_Abierto_O.D.D.,Maldonado,89,DAA,Departamental,849,1
2024-06-30,Cabildo_Abierto_O.D.D.,Maldonado,91,DAA,Departamental,51,1
2024-06-30,Cabildo_Abierto_O.D.D.,Maldonado,91,DAA,Departamental,11820,1
2024-06-30,Cabildo_Abierto_O.D.D.,Maldonado,92,DAA,Departamental,11820,1
2024-06-30,Cabildo_Abierto_O.D.D.,Maldonado,93,DAA,Departamental,336,1
2024-06-30,Cabildo_Abierto_O.D.D.,Maldonado,93,DAA,Departamental,712,1
2024-06-30,Cabildo_Abierto_O.D.D.,Maldonado,93,DAA,Departamental,849,1
2024-06-30,Cabildo_Abierto_O.D.D.,Maldonado,94,DAA,Departamental,37,1
2024-06-30,Cabildo_Abierto_O.D.D.,Maldonado,95,DAA,Departamental,712,1
2024-06-30,Cabildo_Abierto_O.D.D.,Maldonado,97,DAA,Departamental,712,3
2024-06-30,Cabildo_Abierto_O.D.D.,Maldonado,97,DAA,Departamental,849,2
2024-06-30,Cabildo_Abierto_O.D.D.,Maldonado,98,DAA,Departamental,336,1
2024-06-30,Cabildo_Abierto_O.D.D.,Maldonado,98,DAA,Departamental,712,1
2024-06-30,Cabildo_Abierto_O.D.D.,Maldonado,99,DAA,Departamental,11820,1
2024-06-30,Cabildo_Abierto_O.D.D.,Maldonado,100,DAA,Departamental,712,1
2024-06-30,Cabildo_Abierto_O.D.D.,Maldonado,100,DAA,Departamental,1480,1
2024-06-30,Cabildo_Abierto_O.D.D.,Maldonado,101,DAA,Departamental,615,1
2024-06-30,Cabildo_Abierto_O.D.D.,Maldonado,103,DAA,Departamental,712,1
2024-06-30,Cabildo_Abierto_O.D.D.,Maldonado,105,DAA,Departamental,1301,1
2024-06-30,Cabildo_Abierto_O.D.D.,Maldonado,106,DAA,Departamental,51,1
2024-06-30,Cabildo_Abierto_O.D.D.,Maldonado,108,DAA,Departamental,51,1
2024-06-30,Cabildo_Abierto_O.D.D.,Maldonado,108,DAA,Departamental,615,1
2024-06-30,Cabildo_Abierto_O.D.D.,Maldonado,109,DAA,Departamental,51,1
2024-06-30,Cabildo_Abierto_O.D.D.,Maldonado,109,DAA,Departamental,105,1
2024-06-30,Cabildo_Abierto_O.D.D.,Maldonado,113,DAA,Departamental,37,1
2024-06-30,Cabildo_Abierto_O.D.D.,Maldonado,113,DAA,Departamental,615,1
2024-06-30,Cabildo_Abierto_O.D.D.,Maldonado,113,DAA,Departamental,712,1
2024-06-30,Cabildo_Abierto_O.D.D.,Maldonado,114,DAA,Departamental,105,1
2024-06-30,Cabildo_Abierto_O.D.D.,Maldonado,114,DAA,Departamental,336,1
2024-06-30,Cabildo_Abierto_O.D.D.,Maldonado,114,DAA,Departamental,712,3
2024-06-30,Cabildo_Abierto_O.D.D.,Maldonado,115,DAA,Departamental,51,1
2024-06-30,Cabildo_Abierto_O.D.D.,Maldonado,115,DAA,Departamental,105,1
2024-06-30,Cabildo_Abierto_O.D.D.,Maldonado,116,DAA,Departamental,1480,1
2024-06-30,Cabildo_Abierto_O.D.D.,Maldonado,117,DAA,Departamental,712,1
2024-06-30,Cabildo_Abierto_O.D.D.,Maldonado,117,DAA,Departamental,1301,1
2024-06-30,Cabildo_Abierto_O.D.D.,Maldonado,119,DAA,Departamental,37,4
2024-06-30,Cabildo_Abierto_O.D.D.,Maldonado,124,DAA,Departamental,712,1
2024-06-30,Cabildo_Abierto_O.D.D.,Maldonado,125,DAA,Departamental,51,1
2024-06-30,Cabildo_Abierto_O.D.D.,Maldonado,126,DAA,Departamental,849,1
2024-06-30,Cabildo_Abierto_O.D.D.,Maldonado,126,DAA,Departamental,11820,1
2024-06-30,Cabildo_Abierto_O.D.D.,Maldonado,127,DAA,Departamental,37,1
2024-06-30,Cabildo_Abierto_O.D.D.,Maldonado,127,DAA,Departamental,105,1
2024-06-30,Cabildo_Abierto_O.D.D.,Maldonado,127,DAA,Departamental,712,1
2024-06-30,Cabildo_Abierto_O.D.D.,Maldonado,128,DAA,Departamental,712,1
2024-06-30,Cabildo_Abierto_O.D.D.,Maldonado,129,DAA,Departamental,37,2
2024-06-30,Cabildo_Abierto_O.D.D.,Maldonado,129,DAA,Departamental,615,1
2024-06-30,Cabildo_Abierto_O.D.D.,Maldonado,130,DAA,Departamental,105,1
2024-06-30,Cabildo_Abierto_O.D.D.,Maldonado,130,DAA,Departamental,712,3
2024-06-30,Cabildo_Abierto_O.D.D.,Maldonado,131,DAB,Departamental,37,1
2024-06-30,Cabildo_Abierto_O.D.D.,Maldonado,131,DAB,Departamental,51,1
2024-06-30,Cabildo_Abierto_O.D.D.,Maldonado,131,DAB,Departamental,615,2
2024-06-30,Cabildo_Abierto_O.D.D.,Maldonado,132,DAB,Departamental,336,1
2024-06-30,Cabildo_Abierto_O.D.D.,Maldonado,132,DAB,Departamental,11820,1
2024-06-30,Cabildo_Abierto_O.D.D.,Maldonado,133,DAB,Departamental,11820,1
2024-06-30,Cabildo_Abierto_O.D.D.,Maldonado,134,DAB,Departamental,37,1
2024-06-30,Cabildo_Abierto_O.D.D.,Maldonado,134,DAB,Departamental,105,1
2024-06-30,Cabildo_Abierto_O.D.D.,Maldonado,134,DAB,Departamental,712,1
2024-06-30,Cabildo_Abierto_O.D.D.,Maldonado,134,DAB,Departamental,11820,1
2024-06-30,Cabildo_Abierto_O.D.D.,Maldonado,135,DAB,Departamental,712,1
2024-06-30,Cabildo_Abierto_O.D.D.,Maldonado,136,DAB,Departamental,615,2
2024-06-30,Cabildo_Abierto_O.D.D.,Maldonado,136,DAB,Departamental,712,1
2024-06-30,Cabildo_Abierto_O.D.D.,Maldonado,136,DAB,Departamental,1301,1
