PARTIDO,DEPTO,CIRCUITO,SERIES,ESCRUTINIO,HOJA,CNT_VOTOS
Asamblea Popular,Montevideo,1,AAA,Departamental,969,1
Asamblea Popular,Montevideo,6,AAA,Departamental,9600,1
Asamblea Popular,Montevideo,7,AAA,Departamental,1326,1
Asamblea Popular,Montevideo,11,AAA,Departamental,1326,1
Asamblea Popular,Montevideo,13,AAA,Departamental,1326,2
Asamblea Popular,Montevideo,14,AAA,Departamental,1326,1
Asamblea Popular,Montevideo,25,ACA,Departamental,9600,1
Asamblea Popular,Montevideo,27,ACA,Departamental,1326,1
Asamblea Popular,Montevideo,29,ACA,Departamental,11917,1
Asamblea Popular,Montevideo,30,ACA,Departamental,969,1
Asamblea Popular,Montevideo,36,ADA,Departamental,1326,1
Asamblea Popular,Montevideo,40,AEB,Departamental,1326,1
Asamblea Popular,Montevideo,41,AFA,Departamental,1326,1
Asamblea Popular,Montevideo,45,AGB,Departamental,1326,1
Asamblea Popular,Montevideo,46,AHA,Departamental,9600,2
Asamblea Popular,Montevideo,47,AHA,Departamental,1326,1
Asamblea Popular,Montevideo,48,AHA AHB,Departamental,9600,1
Asamblea Popular,Montevideo,54,AIA,Departamental,1326,1
Asamblea Popular,Montevideo,63,AIA,Departamental,1326,1
Asamblea Popular,Montevideo,64,AIA,Departamental,1326,1
Asamblea Popular,Montevideo,68,AIA,Departamental,1326,1
Asamblea Popular,Montevideo,75,AKA,Departamental,1326,1
Asamblea Popular,Montevideo,76,AKA,Departamental,1326,1
Asamblea Popular,Montevideo,76,AKA,Departamental,9600,1
Asamblea Popular,Montevideo,81,AKA,Departamental,969,1
Asamblea Popular,Montevideo,82,AKA,Departamental,1326,1
Asamblea Popular,Montevideo,87,AKA,Departamental,1326,1
Asamblea Popular,Montevideo,88,AKA,Departamental,9600,2
Asamblea Popular,Montevideo,91,AKA,Departamental,1326,2
Asamblea Popular,Montevideo,93,AKA,Departamental,1326,1
Asamblea Popular,Montevideo,95,AKA,Departamental,1326,1
Asamblea Popular,Montevideo,104,AKA,Departamental,1326,1
Asamblea Popular,Montevideo,106,AKB,Departamental,9600,1
Asamblea Popular,Montevideo,107,AKB,Departamental,1326,1
Asamblea Popular,Montevideo,108,ALA,Departamental,1326,1
Asamblea Popular,Montevideo,110,ALA ALB,Departamental,1326,1
Asamblea Popular,Montevideo,111,ALB,Departamental,11917,1
Asamblea Popular,Montevideo,113,AMA,Departamental,969,1
Asamblea Popular,Montevideo,113,AMA,Departamental,1326,1
Asamblea Popular,Montevideo,113,AMA,Departamental,11917,1
Asamblea Popular,Montevideo,114,AMA,Departamental,969,1
Asamblea Popular,Montevideo,114,AMA,Departamental,1326,1
Asamblea Popular,Montevideo,114,AMA,Departamental,9600,1
Asamblea Popular,Montevideo,115,AMA,Departamental,1326,1
Asamblea Popular,Montevideo,116,AMA,Departamental,1326,1
Asamblea Popular,Montevideo,119,AMA,Departamental,11917,1
Asamblea Popular,Montevideo,121,AMA,Departamental,1326,1
Asamblea Popular,Montevideo,122,AMA,Departamental,11917,1
Asamblea Popular,Montevideo,124,AMA,Departamental,1326,3
Asamblea Popular,Montevideo,128,ANA ANB,Departamental,969,1
Asamblea Popular,Montevideo,129,ANB,Departamental,1326,1
Asamblea Popular,Montevideo,129,ANB,Departamental,11917,1
Asamblea Popular,Montevideo,132,AOA,Departamental,11917,1
Asamblea Popular,Montevideo,140,APA,Departamental,1326,2
Asamblea Popular,Montevideo,141,APA,Departamental,1326,2
Asamblea Popular,Montevideo,144,APA,Departamental,1326,1
Asamblea Popular,Montevideo,145,APA,Departamental,11917,1
Asamblea Popular,Montevideo,146,APA,Departamental,1326,1
Asamblea Popular,Montevideo,147,APA,Departamental,1326,1
Asamblea Popular,Montevideo,148,APA,Departamental,1326,2
Asamblea Popular,Montevideo,148,APA,Departamental,9600,1
Asamblea Popular,Montevideo,149,APA,Departamental,1326,1
Asamblea Popular,Montevideo,154,APA,Departamental,9600,1
Asamblea Popular,Montevideo,155,APA,Departamental,1326,1
Asamblea Popular,Montevideo,157,APB,Departamental,1326,1
Asamblea Popular,Montevideo,160,AQA,Departamental,9600,1
Asamblea Popular,Montevideo,166,AQB,Departamental,1326,1
Asamblea Popular,Montevideo,170,ARA,Departamental,1326,1
Asamblea Popular,Montevideo,173,ARA,Departamental,1326,1
Asamblea Popular,Montevideo,174,ARA,Departamental,9600,1
Asamblea Popular,Montevideo,177,ARA,Departamental,1326,1
Asamblea Popular,Montevideo,179,ARA,Departamental,1326,1
Asamblea Popular,Montevideo,183,ARA,Departamental,9600,2
Asamblea Popular,Montevideo,188,ARA,Departamental,1326,1
Asamblea Popular,Montevideo,191,ARA,Departamental,1326,1
Asamblea Popular,Montevideo,191,ARA,Departamental,9600,1
Asamblea Popular,Montevideo,192,ARA,Departamental,1326,2
Asamblea Popular,Montevideo,192,ARA,Departamental,9600,1
Asamblea Popular,Montevideo,194,ARA,Departamental,1326,1
Asamblea Popular,Montevideo,197,ARA,Departamental,1326,1
Asamblea Popular,Montevideo,198,ARA,Departamental,1326,1
Asamblea Popular,Montevideo,200,ARB,Departamental,1326,1
Asamblea Popular,Montevideo,202,ARB,Departamental,1326,1
Asamblea Popular,Montevideo,202,ARB,Departamental,9600,1
Asamblea Popular,Montevideo,203,ARB,Departamental,969,1
Asamblea Popular,Montevideo,203,ARB,Departamental,1326,1
Asamblea Popular,Montevideo,205,ASA,Departamental,1326,1
Asamblea Popular,Montevideo,205,ASA,Departamental,9600,1
Asamblea Popular,Montevideo,207,ASA,Departamental,1326,1
Asamblea Popular,Montevideo,210,ASA,Departamental,9600,1
Asamblea Popular,Montevideo,212,ASA,Departamental,1326,1
Asamblea Popular,Montevideo,213,ASA,Departamental,1326,1
Asamblea Popular,Montevideo,214,ASA,Departamental,1326,1
Asamblea Popular,Montevideo,216,ASA,Departamental,9600,1
Asamblea Popular,Montevideo,216,ASA,Departamental,11917,1
Asamblea Popular,Montevideo,218,ASA,Departamental,1326,1
Asamblea Popular,Montevideo,218,ASA,Departamental,9600,1
Asamblea Popular,Montevideo,219,ASA ASB,Departamental,1326,1
Asamblea Popular,Montevideo,220,ASB,Departamental,1326,2
Asamblea Popular,Montevideo,223,ATA,Departamental,9600,1
Asamblea Popular,Montevideo,224,ATA,Departamental,1326,1
Asamblea Popular,Montevideo,232,ATB,Departamental,9600,1
Asamblea Popular,Montevideo,234,ATB,Departamental,9600,1
Asamblea Popular,Montevideo,243,AUA,Departamental,1326,2
Asamblea Popular,Montevideo,244,AUA,Departamental,1326,2
Asamblea Popular,Montevideo,245,AUA,Departamental,1326,1
Asamblea Popular,Montevideo,246,AUA,Departamental,1326,1
Asamblea Popular,Montevideo,250,AUA,Departamental,1326,1
Asamblea Popular,Montevideo,251,AUA,Departamental,1326,1
Asamblea Popular,Montevideo,252,AUA,Departamental,1326,1
Asamblea Popular,Montevideo,257,AUA,Departamental,1326,1
Asamblea Popular,Montevideo,258,AUA,Departamental,1326,1
Asamblea Popular,Montevideo,263,AUB,Departamental,1326,2
Asamblea Popular,Montevideo,264,AUB,Departamental,969,1
Asamblea Popular,Montevideo,266,AUB,Departamental,1326,1
Asamblea Popular,Montevideo,268,AUB,Departamental,1326,1
Asamblea Popular,Montevideo,270,AUB,Departamental,969,1
Asamblea Popular,Montevideo,270,AUB,Departamental,1326,1
Asamblea Popular,Montevideo,271,AUB,Departamental,1326,1
Asamblea Popular,Montevideo,274,AUB,Departamental,1326,1
Asamblea Popular,Montevideo,276,AVA,Departamental,9600,1
Asamblea Popular,Montevideo,278,AVA,Departamental,9600,1
Asamblea Popular,Montevideo,279,AVA,Departamental,1326,1
Asamblea Popular,Montevideo,288,AVA,Departamental,969,1
Asamblea Popular,Montevideo,290,AVA,Departamental,1326,1
Asamblea Popular,Montevideo,298,AVA,Departamental,1326,1
Asamblea Popular,Montevideo,301,AVA,Departamental,1326,1
Asamblea Popular,Montevideo,303,AVB,Departamental,9600,2
Asamblea Popular,Montevideo,304,AVB,Departamental,9600,1
Asamblea Popular,Montevideo,305,AVB,Departamental,969,1
Asamblea Popular,Montevideo,307,AVB,Departamental,9600,1
Asamblea Popular,Montevideo,308,AVB,Departamental,1326,1
Asamblea Popular,Montevideo,310,AXA,Departamental,1326,1
Asamblea Popular,Montevideo,312,AXA,Departamental,1326,1
Asamblea Popular,Montevideo,314,AXA,Departamental,1326,2
Asamblea Popular,Montevideo,323,AXA,Departamental,9600,1
Asamblea Popular,Montevideo,330,AXA,Departamental,1326,1
Asamblea Popular,Montevideo,331,AXA,Departamental,969,1
Asamblea Popular,Montevideo,353,AXB,Departamental,1326,1
Asamblea Popular,Montevideo,354,AXB,Departamental,1326,1
Asamblea Popular,Montevideo,357,AXB,Departamental,1326,1
Asamblea Popular,Montevideo,372,AXB,Departamental,1326,1
Asamblea Popular,Montevideo,378,AXB,Departamental,1326,1
Asamblea Popular,Montevideo,395,AXB,Departamental,1326,1
Asamblea Popular,Montevideo,403,AZA,Departamental,9600,1
Asamblea Popular,Montevideo,404,AZA,Departamental,1326,1
Asamblea Popular,Montevideo,409,AZA,Departamental,1326,1
Asamblea Popular,Montevideo,411,AZA,Departamental,1326,1
Asamblea Popular,Montevideo,414,AZA,Departamental,1326,2
Asamblea Popular,Montevideo,414,AZA,Departamental,9600,1
Asamblea Popular,Montevideo,415,AZA,Departamental,11917,1
Asamblea Popular,Montevideo,422,AZA,Departamental,1326,1
Asamblea Popular,Montevideo,439,AZA,Departamental,1326,1
Asamblea Popular,Montevideo,447,AZA,Departamental,1326,1
Asamblea Popular,Montevideo,455,AZB,Departamental,11917,1
Asamblea Popular,Montevideo,456,AZB,Departamental,1326,1
Asamblea Popular,Montevideo,457,AZB,Departamental,1326,2
Asamblea Popular,Montevideo,458,AZB,Departamental,1326,1
Asamblea Popular,Montevideo,462,AZB,Departamental,1326,1
Asamblea Popular,Montevideo,481,BAA,Departamental,1326,1
Asamblea Popular,Montevideo,491,BAA,Departamental,9600,1
Asamblea Popular,Montevideo,496,BAA,Departamental,1326,1
Asamblea Popular,Montevideo,497,BAA,Departamental,1326,1
Asamblea Popular,Montevideo,501,BAA,Departamental,1326,1
Asamblea Popular,Montevideo,501,BAA,Departamental,9600,1
Asamblea Popular,Montevideo,503,BAA,Departamental,1326,1
Asamblea Popular,Montevideo,506,BAA,Departamental,1326,2
Asamblea Popular,Montevideo,507,BAA,Departamental,1326,1
Asamblea Popular,Montevideo,508,BAA,Departamental,1326,1
Asamblea Popular,Montevideo,509,BAA,Departamental,1326,1
Asamblea Popular,Montevideo,514,BAA,Departamental,1326,1
Asamblea Popular,Montevideo,517,BAA,Departamental,969,1
Asamblea Popular,Montevideo,522,BAA,Departamental,1326,1
Asamblea Popular,Montevideo,524,BAA,Departamental,1326,1
Asamblea Popular,Montevideo,526,BAA,Departamental,1326,1
Asamblea Popular,Montevideo,529,BAB,Departamental,1326,1
Asamblea Popular,Montevideo,531,BAB,Departamental,1326,4
Asamblea Popular,Montevideo,532,BAB,Departamental,1326,1
Asamblea Popular,Montevideo,533,BAB,Departamental,1326,1
Asamblea Popular,Montevideo,535,BAB,Departamental,1326,1
Asamblea Popular,Montevideo,540,BAB,Departamental,1326,1
Asamblea Popular,Montevideo,547,BAB,Departamental,969,1
Asamblea Popular,Montevideo,551,BAB,Departamental,969,1
Asamblea Popular,Montevideo,552,BAB,Departamental,1326,1
Asamblea Popular,Montevideo,553,BAB,Departamental,1326,2
Asamblea Popular,Montevideo,553,BAB,Departamental,11917,1
Asamblea Popular,Montevideo,554,BAB,Departamental,969,1
Asamblea Popular,Montevideo,555,BAB,Departamental,1326,1
Asamblea Popular,Montevideo,557,BAB,Departamental,1326,1
Asamblea Popular,Montevideo,557,BAB,Departamental,11917,1
Asamblea Popular,Montevideo,558,BAB,Departamental,1326,1
Asamblea Popular,Montevideo,559,BAB,Departamental,1326,1
Asamblea Popular,Montevideo,559,BAB,Departamental,9600,1
Asamblea Popular,Montevideo,560,BAB,Departamental,1326,1
Asamblea Popular,Montevideo,561,BAB,Departamental,1326,1
Asamblea Popular,Montevideo,562,BAB,Departamental,1326,1
Asamblea Popular,Montevideo,563,BAB,Departamental,1326,1
Asamblea Popular,Montevideo,566,BAB,Departamental,969,1
Asamblea Popular,Montevideo,566,BAB,Departamental,1326,2
Asamblea Popular,Montevideo,569,BAB,Departamental,1326,1
Asamblea Popular,Montevideo,576,BAB,Departamental,9600,1
Asamblea Popular,Montevideo,579,BAB,Departamental,1326,1
Asamblea Popular,Montevideo,581,BBA,Departamental,1326,1
Asamblea Popular,Montevideo,584,BBA,Departamental,1326,1
Asamblea Popular,Montevideo,588,BBA,Departamental,1326,1
Asamblea Popular,Montevideo,590,BBA,Departamental,1326,1
Asamblea Popular,Montevideo,593,BBA,Departamental,9600,2
Asamblea Popular,Montevideo,601,BBA,Departamental,1326,1
Asamblea Popular,Montevideo,602,BBA,Departamental,1326,2
Asamblea Popular,Montevideo,606,BBA,Departamental,1326,3
Asamblea Popular,Montevideo,607,BBA,Departamental,1326,1
Asamblea Popular,Montevideo,607,BBA,Departamental,9600,1
Asamblea Popular,Montevideo,608,BBA,Departamental,1326,1
Asamblea Popular,Montevideo,609,BBA,Departamental,1326,1
Asamblea Popular,Montevideo,609,BBA,Departamental,9600,1
Asamblea Popular,Montevideo,610,BBA,Departamental,1326,2
Asamblea Popular,Montevideo,611,BBA,Departamental,9600,2
Asamblea Popular,Montevideo,613,BBA,Departamental,1326,1
Asamblea Popular,Montevideo,613,BBA,Departamental,9600,1
Asamblea Popular,Montevideo,614,BBA,Departamental,9600,1
Asamblea Popular,Montevideo,615,BBA,Departamental,1326,2
Asamblea Popular,Montevideo,618,BBA,Departamental,1326,1
Asamblea Popular,Montevideo,621,BBA,Departamental,1326,2
Asamblea Popular,Montevideo,626,BBB,Departamental,1326,1
Asamblea Popular,Montevideo,628,BBB,Departamental,1326,2
Asamblea Popular,Montevideo,629,BBB,Departamental,1326,1
Asamblea Popular,Montevideo,630,BBB,Departamental,1326,2
Asamblea Popular,Montevideo,631,BBB,Departamental,1326,1
Asamblea Popular,Montevideo,632,BBB,Departamental,1326,1
Asamblea Popular,Montevideo,636,BBB,Departamental,1326,1
Asamblea Popular,Montevideo,645,BBB,Departamental,1326,1
Asamblea Popular,Montevideo,650,BBB,Departamental,1326,1
Asamblea Popular,Montevideo,651,BBB,Departamental,1326,1
Asamblea Popular,Montevideo,652,BBB,Departamental,1326,1
Asamblea Popular,Montevideo,656,BBB,Departamental,1326,1
Asamblea Popular,Montevideo,658,BBB,Departamental,1326,1
Asamblea Popular,Montevideo,663,BBB,Departamental,1326,1
Asamblea Popular,Montevideo,667,BBB,Departamental,1326,1
Asamblea Popular,Montevideo,668,BBC,Departamental,1326,1
Asamblea Popular,Montevideo,672,BBC,Departamental,969,1
Asamblea Popular,Montevideo,676,BBD,Departamental,1326,1
Asamblea Popular,Montevideo,678,BBD,Departamental,1326,1
Asamblea Popular,Montevideo,681,BCA,Departamental,1326,1
Asamblea Popular,Montevideo,683,BCA,Departamental,1326,1
Asamblea Popular,Montevideo,685,BCA,Departamental,1326,1
Asamblea Popular,Montevideo,698,BCA,Departamental,1326,1
Asamblea Popular,Montevideo,699,BCA,Departamental,1326,1
Asamblea Popular,Montevideo,700,BCA,Departamental,1326,2
Asamblea Popular,Montevideo,705,BCA,Departamental,9600,1
Asamblea Popular,Montevideo,707,BCA,Departamental,11917,1
Asamblea Popular,Montevideo,710,BCA,Departamental,1326,1
Asamblea Popular,Montevideo,713,BCA,Departamental,11917,1
Asamblea Popular,Montevideo,714,BCA,Departamental,1326,1
Asamblea Popular,Montevideo,715,BCA,Departamental,1326,1
Asamblea Popular,Montevideo,716,BCA,Departamental,1326,1
Asamblea Popular,Montevideo,721,BCA,Departamental,1326,2
Asamblea Popular,Montevideo,727,BCA,Departamental,1326,1
Asamblea Popular,Montevideo,728,BCA,Departamental,1326,2
Asamblea Popular,Montevideo,731,BCA,Departamental,1326,2
Asamblea Popular,Montevideo,734,BCA,Departamental,1326,1
Asamblea Popular,Montevideo,734,BCA,Departamental,11917,1
Asamblea Popular,Montevideo,738,BCA,Departamental,1326,1
Asamblea Popular,Montevideo,739,BCA,Departamental,11917,1
Asamblea Popular,Montevideo,745,BCA,Departamental,1326,1
Asamblea Popular,Montevideo,748,BCA,Departamental,1326,1
Asamblea Popular,Montevideo,749,BCA,Departamental,1326,1
Asamblea Popular,Montevideo,750,BCA,Departamental,1326,1
Asamblea Popular,Montevideo,754,BCA,Departamental,1326,1
Asamblea Popular,Montevideo,761,BCA,Departamental,1326,1
Asamblea Popular,Montevideo,763,BCB,Departamental,1326,1
Asamblea Popular,Montevideo,766,BCB,Departamental,1326,1
Asamblea Popular,Montevideo,768,BCB,Departamental,1326,1
Asamblea Popular,Montevideo,769,BCB,Departamental,1326,1
Asamblea Popular,Montevideo,774,BCB,Departamental,1326,1
Asamblea Popular,Montevideo,776,BCB,Departamental,1326,1
Asamblea Popular,Montevideo,778,BCB,Departamental,1326,1
Asamblea Popular,Montevideo,782,BCB,Departamental,1326,2
Asamblea Popular,Montevideo,790,BCB,Departamental,1326,1
Asamblea Popular,Montevideo,791,BCB,Departamental,1326,1
Asamblea Popular,Montevideo,796,BCB,Departamental,1326,1
Asamblea Popular,Montevideo,799,BCB,Departamental,1326,1
Asamblea Popular,Montevideo,800,BCB,Departamental,11917,1
Asamblea Popular,Montevideo,801,BCB,Departamental,1326,1
Asamblea Popular,Montevideo,816,BCB,Departamental,969,1
Asamblea Popular,Montevideo,823,BCB,Departamental,1326,1
Asamblea Popular,Montevideo,831,BCB,Departamental,969,1
Asamblea Popular,Montevideo,835,BCB,Departamental,1326,3
Asamblea Popular,Montevideo,838,BCC,Departamental,1326,2
Asamblea Popular,Montevideo,842,BCC,Departamental,1326,1
Asamblea Popular,Montevideo,847,BCC,Departamental,9600,1
Asamblea Popular,Montevideo,848,BCC,Departamental,1326,1
Asamblea Popular,Montevideo,848,BCC,Departamental,9600,1
Asamblea Popular,Montevideo,861,BCC,Departamental,1326,1
Asamblea Popular,Montevideo,869,BCC,Departamental,11917,1
Asamblea Popular,Montevideo,870,BCC,Departamental,1326,2
Asamblea Popular,Montevideo,874,BCC,Departamental,9600,1
Asamblea Popular,Montevideo,882,BCC,Departamental,1326,1
Asamblea Popular,Montevideo,887,BCD,Departamental,11917,1
Asamblea Popular,Montevideo,922,BCE,Departamental,1326,1
Asamblea Popular,Montevideo,926,BCE,Departamental,1326,1
Asamblea Popular,Montevideo,926,BCE,Departamental,9600,1
Asamblea Popular,Montevideo,928,BCE,Departamental,1326,1
Asamblea Popular,Montevideo,930,BCE,Departamental,1326,1
Asamblea Popular,Montevideo,945,BCF,Departamental,1326,1
Asamblea Popular,Montevideo,951,BCF,Departamental,9600,1
Asamblea Popular,Montevideo,958,BCG,Departamental,11917,1
Asamblea Popular,Montevideo,960,BCG,Departamental,1326,1
Asamblea Popular,Montevideo,960,BCG,Departamental,9600,1
Asamblea Popular,Montevideo,963,BCG,Departamental,11917,1
Asamblea Popular,Montevideo,974,BDA,Departamental,9600,1
Asamblea Popular,Montevideo,976,BDA,Departamental,1326,1
Asamblea Popular,Montevideo,979,BDA,Departamental,1326,1
Asamblea Popular,Montevideo,980,BDA,Departamental,1326,1
Asamblea Popular,Montevideo,984,BDA,Departamental,1326,1
Asamblea Popular,Montevideo,985,BDA,Departamental,1326,1
Asamblea Popular,Montevideo,986,BDA,Departamental,1326,2
Asamblea Popular,Montevideo,989,BDA,Departamental,1326,1
Asamblea Popular,Montevideo,990,BDA,Departamental,1326,1
Asamblea Popular,Montevideo,991,BDA,Departamental,1326,1
Asamblea Popular,Montevideo,995,BDA,Departamental,1326,1
Asamblea Popular,Montevideo,997,BDA,Departamental,1326,2
Asamblea Popular,Montevideo,998,BDA,Departamental,969,1
Asamblea Popular,Montevideo,998,BDA,Departamental,1326,1
Asamblea Popular,Montevideo,1000,BDA,Departamental,1326,1
Asamblea Popular,Montevideo,1001,BDA,Departamental,1326,2
Asamblea Popular,Montevideo,1004,BDA,Departamental,1326,1
Asamblea Popular,Montevideo,1007,BDA,Departamental,1326,1
Asamblea Popular,Montevideo,1018,BDA,Departamental,1326,1
Asamblea Popular,Montevideo,1024,BDA,Departamental,1326,1
Asamblea Popular,Montevideo,1029,BDA,Departamental,1326,2
Asamblea Popular,Montevideo,1038,BDA,Departamental,9600,1
Asamblea Popular,Montevideo,1060,BDB,Departamental,1326,1
Asamblea Popular,Montevideo,1062,BDB,Departamental,1326,1
Asamblea Popular,Montevideo,1062,BDB,Departamental,9600,1
Asamblea Popular,Montevideo,1063,BDB,Departamental,1326,1
Asamblea Popular,Montevideo,1065,BDB,Departamental,1326,1
Asamblea Popular,Montevideo,1068,BDB,Departamental,1326,1
Asamblea Popular,Montevideo,1071,BDB,Departamental,1326,1
Asamblea Popular,Montevideo,1075,BDB,Departamental,11917,1
Asamblea Popular,Montevideo,1078,BDB,Departamental,1326,1
Asamblea Popular,Montevideo,1080,BDB,Departamental,1326,1
Asamblea Popular,Montevideo,1081,BDB,Departamental,1326,1
Asamblea Popular,Montevideo,1083,BDB,Departamental,11917,1
Asamblea Popular,Montevideo,1092,BDB,Departamental,1326,1
Asamblea Popular,Montevideo,1094,BDB,Departamental,1326,1
Asamblea Popular,Montevideo,1105,BDB,Departamental,969,1
Asamblea Popular,Montevideo,1142,BDC,Departamental,1326,1
Asamblea Popular,Montevideo,1148,BDC,Departamental,1326,1
Asamblea Popular,Montevideo,1151,BDC,Departamental,1326,1
Asamblea Popular,Montevideo,1152,BDC,Departamental,1326,1
Asamblea Popular,Montevideo,1164,BDC,Departamental,1326,1
Asamblea Popular,Montevideo,1168,BDC,Departamental,1326,1
Asamblea Popular,Montevideo,1172,BDC,Departamental,1326,1
Asamblea Popular,Montevideo,1173,BDC,Departamental,1326,1
Asamblea Popular,Montevideo,1173,BDC,Departamental,9600,1
Asamblea Popular,Montevideo,1176,BDC,Departamental,1326,1
Asamblea Popular,Montevideo,1178,BDC,Departamental,1326,1
Asamblea Popular,Montevideo,1184,BDC,Departamental,1326,1
Asamblea Popular,Montevideo,1189,BDD,Departamental,1326,1
Asamblea Popular,Montevideo,1204,BDD,Departamental,1326,1
Asamblea Popular,Montevideo,1208,BDE,Departamental,9600,1
Asamblea Popular,Montevideo,1246,BDE,Departamental,9600,2
Asamblea Popular,Montevideo,1249,BDE,Departamental,1326,1
Asamblea Popular,Montevideo,1268,BDE,Departamental,1326,1
Asamblea Popular,Montevideo,1274,BDE,Departamental,1326,1
Asamblea Popular,Montevideo,1275,BDE,Departamental,1326,1
Asamblea Popular,Montevideo,1279,BDF,Departamental,1326,1
Asamblea Popular,Montevideo,1283,BDF,Departamental,1326,1
Asamblea Popular,Montevideo,1292,BEA,Departamental,1326,1
Asamblea Popular,Montevideo,1293,BEA,Departamental,1326,1
Asamblea Popular,Montevideo,1295,BEA,Departamental,1326,1
Asamblea Popular,Montevideo,1296,BEA,Departamental,1326,1
Asamblea Popular,Montevideo,1300,BEA BEB,Departamental,1326,1
Asamblea Popular,Montevideo,1302,BEB,Departamental,1326,1
Asamblea Popular,Montevideo,1302,BEB,Departamental,9600,1
Asamblea Popular,Montevideo,1303,BFA,Departamental,1326,1
Asamblea Popular,Montevideo,1304,BFA,Departamental,11917,1
Asamblea Popular,Montevideo,1306,BFA,Departamental,1326,1
Asamblea Popular,Montevideo,1311,BFA BFB,Departamental,1326,1
Asamblea Popular,Montevideo,1317,BGA,Departamental,1326,1
Asamblea Popular,Montevideo,1328,BGB,Departamental,1326,1
Asamblea Popular,Montevideo,1332,BIA BIB,Departamental,1326,1
Asamblea Popular,Montevideo,1334,BJA,Departamental,1326,1
Asamblea Popular,Montevideo,1335,BJA,Departamental,1326,1
Asamblea Popular,Montevideo,1336,BJA,Departamental,1326,1
Asamblea Popular,Montevideo,1337,BJA,Departamental,1326,1
Asamblea Popular,Montevideo,1341,BJA,Departamental,1326,1
Asamblea Popular,Montevideo,1344,BJA,Departamental,1326,1
Asamblea Popular,Montevideo,1345,BJA,Departamental,1326,2
Asamblea Popular,Montevideo,1349,BJA,Departamental,1326,1
Asamblea Popular,Montevideo,1349,BJA,Departamental,9600,1
Asamblea Popular,Montevideo,1350,BJA,Departamental,1326,3
Asamblea Popular,Montevideo,1364,BJB,Departamental,1326,1
Asamblea Popular,Montevideo,1370,BJB,Departamental,1326,1
Asamblea Popular,Montevideo,1371,BJB,Departamental,1326,1
Asamblea Popular,Montevideo,1375,BJB,Departamental,1326,1
Asamblea Popular,Montevideo,1377,BKA,Departamental,1326,1
Asamblea Popular,Montevideo,1378,BKA,Departamental,1326,1
Asamblea Popular,Montevideo,1380,BKA,Departamental,1326,2
Asamblea Popular,Montevideo,1383,BKA,Departamental,9600,1
Asamblea Popular,Montevideo,1384,BKA,Departamental,9600,1
Asamblea Popular,Montevideo,1385,BKA,Departamental,1326,1
Asamblea Popular,Montevideo,1385,BKA,Departamental,9600,1
Asamblea Popular,Montevideo,1387,BKA,Departamental,1326,1
Asamblea Popular,Montevideo,1390,BKB,Departamental,9600,1
Asamblea Popular,Montevideo,1392,BKB,Departamental,1326,1
Asamblea Popular,Montevideo,1393,BKB,Departamental,1326,1
Asamblea Popular,Montevideo,1394,BKB,Departamental,1326,1
Asamblea Popular,Montevideo,1394,BKB,Departamental,9600,1
Asamblea Popular,Montevideo,1395,BKB,Departamental,1326,3
Asamblea Popular,Montevideo,1400,BLA,Departamental,1326,1
Asamblea Popular,Montevideo,1401,BLA,Departamental,1326,2
Asamblea Popular,Montevideo,1402,BLA,Departamental,1326,1
Asamblea Popular,Montevideo,1403,BLA,Departamental,1326,1
Asamblea Popular,Montevideo,1407,BLA,Departamental,1326,1
Asamblea Popular,Montevideo,1411,BLA,Departamental,9600,3
Asamblea Popular,Montevideo,1412,BLA,Departamental,1326,1
Asamblea Popular,Montevideo,1413,BLA,Departamental,1326,1
Asamblea Popular,Montevideo,1415,BLA,Departamental,1326,1
Asamblea Popular,Montevideo,1416,BLA,Departamental,1326,1
Asamblea Popular,Montevideo,1419,BLA,Departamental,9600,2
Asamblea Popular,Montevideo,1421,BLA,Departamental,1326,1
Asamblea Popular,Montevideo,1422,BLA,Departamental,9600,1
Asamblea Popular,Montevideo,1424,BLA,Departamental,1326,2
Asamblea Popular,Montevideo,1428,BLA,Departamental,1326,1
Asamblea Popular,Montevideo,1432,BLB,Departamental,1326,1
Asamblea Popular,Montevideo,1433,BLB,Departamental,1326,2
Asamblea Popular,Montevideo,1434,BLB,Departamental,1326,1
Asamblea Popular,Montevideo,1436,BLB,Departamental,1326,1
Asamblea Popular,Montevideo,1437,BLB,Departamental,1326,1
Asamblea Popular,Montevideo,1440,BLB,Departamental,1326,1
Asamblea Popular,Montevideo,1442,BLB,Departamental,1326,1
Asamblea Popular,Montevideo,1444,BLB,Departamental,1326,1
Asamblea Popular,Montevideo,1452,BLB,Departamental,1326,1
Asamblea Popular,Montevideo,1453,BLB,Departamental,1326,1
Asamblea Popular,Montevideo,1453,BLB,Departamental,9600,1
Asamblea Popular,Montevideo,1457,BLB,Departamental,1326,3
Asamblea Popular,Montevideo,1457,BLB,Departamental,9600,1
Asamblea Popular,Montevideo,1460,BLB,Departamental,1326,1
Asamblea Popular,Montevideo,1462,BLB,Departamental,1326,1
Asamblea Popular,Montevideo,1464,BLB,Departamental,1326,1
Asamblea Popular,Montevideo,1466,BLB,Departamental,1326,1
Asamblea Popular,Montevideo,1469,BLB,Departamental,1326,2
Asamblea Popular,Montevideo,1474,BMA,Departamental,9600,1
Asamblea Popular,Montevideo,1475,BMA,Departamental,1326,1
Asamblea Popular,Montevideo,1477,BMA,Departamental,1326,2
